spirit_type,distillery,distillery_location,spirit_name,producer_type,producer_brand,is_ndp,is_template,special_designation,age_statement,vintage,batch_lot,proof,abv,mash_bill,barrel_type,cask_finish,tasting_notes,source_urls,last_verified,label_image_url,cohort
World Whiskey,Distillerie G. Rozelieures,"Rozelieures, France",Rozelieures,own_make,NULL,FALSE,FALSE,Single Malt; Peated; Fumé Collection,NAS,NULL,NULL,92,46.0,French barley (estate-grown; 25 ppm peated),Ex-Fino Sherry,NULL,Peated expression (25 ppm); aged in ex-Fino Sherry casks,https://whiskyrozelieures.com/en/;https://www.masterofmalt.com/whiskies/rozelieures/,2026-06-26,NULL,world_whiskey_france
World Whiskey,Distillerie G. Rozelieures,"Rozelieures, France",Rozelieures,own_make,NULL,FALSE,FALSE,Single Malt; Peated; Smoked Collection; Triple Sherry,NAS,NULL,NULL,92,46.0,French barley (estate-grown; peated),PX Sherry; Fino Sherry; Oloroso Sherry,NULL,"Matured in 3 sherry cask types: Pedro Ximénez, Fino, and Oloroso",https://whiskyrozelieures.com/en/;https://www.caskers.com/rozelieures-smoked-collection-french-single-malt-whisky/,2026-06-26,NULL,world_whiskey_france
World Whiskey,Distillerie G. Rozelieures,"Rozelieures, France",Rozelieures,own_make,NULL,FALSE,FALSE,Single Malt; Subtil Collection,NAS,NULL,NULL,80,40.0,French barley (estate-grown),Ex-bourbon,NULL,First unpeated expression from Rozelieures,https://whiskyrozelieures.com/en/;https://www.caskers.com/rozelieures-subtil-collection-french-single-malt-whisky/,2026-06-26,https://cdn.caskers.com/catalog/product/cache/4f6989790ecdd0e389055fabaf312a4d/r/o/rozelieures-subtil-collection-french-single-malt-whisky_1.jpg,world_whiskey_france
World Whiskey,Glann ar Mor (Celtic Whisky Compagnie),"Pleubian, France",Glann ar Mor,own_make,NULL,FALSE,FALSE,Single Malt,NAS,NULL,NULL,92,46.0,NULL,Ex-bourbon,NULL,Unpeated French Breton single malt; production began December 1999,https://www.masterofmalt.com/whiskies/celtic-whisky-distillerie/glann-ar-mor-french-single-malt-whisky/;https://www.htfw.com/celtic-whisky-distillerie-glann-ar-mor-single-malt-french-whisky,2026-06-26,https://cdn11.bigcommerce.com/s-e8lbekfe7c/images/stencil/1024w/attribute_rule_images/59067_source_1781893258.jpg,world_whiskey_france
World Whiskey,Glann ar Mor (Celtic Whisky Compagnie),"Pleubian, France",Kornog,own_make,NULL,FALSE,FALSE,Single Malt; Peated,NAS,NULL,NULL,92,46.0,NULL,Ex-bourbon,NULL,Peated Breton single malt; ~40 ppm phenols; fruity balance with smoke; released from 2009,https://www.thewhiskyexchange.com/p/12720/kornog-breton-peated-single-malt-glann-ar-mor;https://distiller.com/spirits/kornog-peated-single-malt-whisky,2026-06-26,NULL,world_whiskey_france
World Whiskey,Glann ar Mor (Celtic Whisky Compagnie),"Pleubian, France",Kornog,own_make,NULL,FALSE,FALSE,Single Malt; Peated; Oloroso Sherry Cask,NAS,NULL,NULL,NULL,NULL,NULL,Ex-bourbon,Oloroso Sherry,NULL,https://www.wine-searcher.com/find/glen+a+r+mor+korn+o+g+oloroso+sherry+cask+single+malt+whisky+brittany+france,2026-06-01,NULL,world_whiskey_france
World Whiskey,Glann ar Mor (Celtic Whisky Compagnie),"Pleubian, France",Kornog,own_make,NULL,FALSE,FALSE,Single Malt; Peated; Sauternes Cask,NAS,NULL,NULL,NULL,NULL,NULL,Ex-bourbon,Sauternes wine cask,NULL,https://www.kensingtonwinemarket.com/product/797780,2026-06-26,NULL,world_whiskey_france
World Whiskey,Château du Breuil,"Calvados, France",Brenne,sourced,Brenne,TRUE,FALSE,Single Malt; Estate Cask,NAS,NULL,NULL,NULL,NULL,NULL,New French Limousin oak; ex-Cognac cask,NULL,French single malt distilled at Château du Breuil; aged in Limousin oak and Cognac casks,https://www.brennewhisky.com/products;https://www.caskers.com/brenne-french-single-malt-whisky-1077/,2026-06-26,https://cdn.caskers.com/catalog/product/cache/4f6989790ecdd0e389055fabaf312a4d/b/r/brenne-estate-cask-1_3.jpg,world_whiskey_france
World Whiskey,Château du Breuil,"Calvados, France",Brenne,sourced,Brenne,TRUE,FALSE,Single Malt; Ten,10 Years,NULL,NULL,96,48.0,NULL,New French Limousin oak; ex-Cognac cask,NULL,"Annual limited release (300 cases); four hand-picked barrels; peach, tropical fruit and coconut",https://www.brennewhisky.com/products;https://www.caskers.com/brenne-10-year-old-french-single-malt-whisky/,2026-06-26,https://cdn.caskers.com/catalog/product/cache/4f6989790ecdd0e389055fabaf312a4d/b/r/brenne-ten-1_2.jpg,world_whiskey_france
World Whiskey,Maison Daucourt,"Angoulême, France",Bastille 1789,own_make,NULL,FALSE,FALSE,Single Malt,NAS,NULL,NULL,86,43.0,100% French malted barley,Charentes pot still (Charentais),Sauternes; Burgundy wine; Sherry,Double distilled in Charentes stills; family distillery 4+ generations; launched internationally 2010,https://www.daucourt.com/en/our-whiskies/2-bastille-1789-single-malt.html;https://www.heavenlyspirits.com/bastille-whisky,2026-06-26,http://daucourt.com/cdn/shop/files/header_copie.png,world_whiskey_france
World Whiskey,Maison Daucourt,"Angoulême, France",Bastille 1789,own_make,NULL,FALSE,FALSE,Blended Whisky; Triple Cask,NAS,NULL,NULL,80,40.0,NULL,Charentes pot still,Ex-Cognac; Sauternes; Sherry,NULL,https://www.daucourt.com/en/our-whiskies/;https://huntsmanheritage.com/products/bastille-1789-triple-cask-french-whisky-700ml,2026-06-26,http://huntsmanheritage.com/cdn/shop/files/front_2146dd28-9a1c-4659-a3db-354add3aa310.jpg,world_whiskey_france
World Whiskey,Maison Daucourt,"Angoulême, France",Bastille 1789,own_make,NULL,FALSE,TRUE,Single Malt; Single Cask,NAS,NULL,NULL,NULL,NULL,NULL,Charentes pot still,NULL,Individual cask bottlings; confirmed at 56.7% ABV for at least one release,https://www.daucourt.com/en/our-whiskies/13-bastille-1789-single-malt.html,2026-06-26,http://daucourt.com/cdn/shop/files/header_copie.png,world_whiskey_france
World Whiskey,Distillerie Hepp,"Uberach, France",Tharcis Hepp,own_make,NULL,FALSE,FALSE,Single Malt,NAS,NULL,NULL,84,42.0,NULL,NULL,NULL,Alsatian single malt whisky; double distilled; family distillery since 1972; Uberach IGP region,https://distillerie-hepp.com/les-produits/les-whisky/;https://www.prestigewhisky.fr/france/4058-hepp-tharcis.html,2026-06-26,https://www.prestigewhisky.fr/7033-large_default/hepp-tharcis.jpg,world_whiskey_france
World Whiskey,Distillerie Hepp,"Uberach, France",Tharcis Hepp,own_make,NULL,FALSE,FALSE,Single Malt; Sherry Cask,NAS,NULL,NULL,NULL,NULL,NULL,NULL,Sherry cask,NULL,https://distillerie-hepp.com/les-produits/les-whisky/;https://www.jardinvouvrillon.fr/whisky-de-france/69925-hepp-tharcis-sherry-cask.html,2026-06-26,NULL,world_whiskey_france
