spirit_type,distillery,distillery_location,spirit_name,producer_type,producer_brand,is_ndp,is_template,special_designation,age_statement,vintage,batch_lot,proof,abv,mash_bill,barrel_type,cask_finish,tasting_notes,source_urls,last_verified,label_image_url,cohort
Anise Spirits,Château Fakra,"Kfardebian, Mount Lebanon, Lebanon",Arak Fakra XO Supreme,own_make,NULL,FALSE,FALSE,Arak; XO,7 years,NULL,NULL,100,50,Merwah grapes,Clay jars (7 years),NULL,"Merwah grapes with Hino aniseed; floral liquorice nose, smooth, delicate fruit finish.",https://arakfakra.com/portfolio/arak-fakra-xo/,2026-06-27,https://arakfakra.com/wp-content/uploads/2023/03/xo-1.jpg,anise_spirits_lebanon
Anise Spirits,Château Fakra,"Kfardebian, Mount Lebanon, Lebanon",Arak Fakra Diamond,own_make,NULL,FALSE,FALSE,Arak; Limited Edition,NULL,NULL,NULL,120,60,Merwah grapes,Clay jars,NULL,Limited-edition high-strength clay-aged arak.,https://arakfakra.com/portfolio/arak-fakra-xo/,2026-06-27,https://arakfakra.com/wp-content/uploads/2023/03/diamond-pic.jpg,anise_spirits_lebanon
Anise Spirits,Château Fakra,"Kfardebian, Mount Lebanon, Lebanon",Arak Fakra Millenium 2000,own_make,NULL,FALSE,FALSE,Arak; Limited Edition,NULL,NULL,2000 numbered bottles,120,60,Merwah grapes,Clay jars,NULL,"Numbered limited-edition millennium bottling, 2000 bottles.",https://arakfakra.com/portfolio/arak-fakra-xo/,2026-06-27,https://arakfakra.com/wp-content/uploads/2016/10/millenium.jpg,anise_spirits_lebanon
Anise Spirits,R.T. Touma & Frères,"Kab-Elias, Bekaa Valley, Lebanon",Arak Touma,own_make,NULL,FALSE,FALSE,Arak,NULL,NULL,NULL,100,50,Grape distillate,NULL,NULL,"Quadruple-distilled, whole aniseed only (no star anise/oils/extracts); clean licorice, warm lingering finish.",https://woodencork.com/products/arak-touma,2026-06-27,https://woodencork.com/cdn/shop/products/Arak-Touma.png?v=1699066521,anise_spirits_lebanon
Anise Spirits,Arak Razzouk Distillery,Lebanon,Arak Razzouk,own_make,NULL,FALSE,FALSE,Arak,6+ months,NULL,NULL,100,50,Sweet mountain grapes,Earthenware jars (6+ months),NULL,"Distilled over low fire; bold anise, citrus, herbal depth.",https://evaton.com/product/arak-razzouk/,2026-06-27,https://evaton.com/wp-content/uploads/2016/12/ARAK-RAZZOUK.png,anise_spirits_lebanon
Anise Spirits,IXSIR,"Batroun, Lebanon",IXSIR Arak,own_make,NULL,FALSE,FALSE,Arak,NULL,NULL,NULL,106,53,Obeideh grapes,NULL,NULL,Triple-distilled from native Obeideh grape; flavored with carefully selected anise seeds; no sweeteners added.,https://shop.ixsir.com/products/arak,2026-06-27,http://shop.ixsir.com/cdn/shop/files/Arak_bottle_grande.jpg,anise_spirits_lebanon
Anise Spirits,Chateau Nakad,"Jdita, Bekaa Valley, Lebanon",Arak As-Samir,own_make,NULL,FALSE,FALSE,Arak,2 years,NULL,NULL,100,50,Bekaa grapes,Clay jars (2 years),NULL,"Triple-distilled, green anis fused during the last distillation; aged two years in clay jars; produced since 1923.",https://www.209lebanesewine.com/products/chateau-nakad-arak-as-samir,2026-06-27,http://www.209lebanesewine.com/cdn/shop/products/chateau-nakad-arak-as-samir_1200x1200.png,anise_spirits_lebanon
Anise Spirits,Chateau Cana,Lebanon,Arak Soukara,own_make,NULL,FALSE,FALSE,Arak,24 months,NULL,NULL,100,50,Bekaa grapes,Terracotta jars (24 months),NULL,Triple-distilled with assembled teardrop pattern; matured 24 months in terracotta jars for smooth elegance; soft aromatic anise profile.,https://www.chateaucana.com/thewinelist; https://libanonweine.de/product/chateau-cana-arak-soukara-700-ml/?lang=en,2026-06-27,https://libanonweine.de/wp-content/uploads/2022/10/Arak-Soukara.png,anise_spirits_lebanon
Anise Spirits,Arak Abou Akl Distillery,"Mtein, Mount Lebanon, Lebanon",Arak Abou Akl,own_make,NULL,FALSE,FALSE,Arak,NULL,NULL,NULL,100,50,Obeidi grapes,NULL,NULL,Triple-distilled with aniseed from indigenous Obeidi grapes on eastern slopes of Mount Lebanon; founded by Moussa Abi Akl 1935.,https://theliquorbarn.com/products/abou-akl-arak-100-proof-750ml,2026-06-27,http://theliquorbarn.com/cdn/shop/files/abou_akl_arak__62365.jpg,anise_spirits_lebanon
Anise Spirits,Riachi Winery & Distillery,"El Khenchara, Mount Lebanon, Lebanon",Arak Al Jouzour,own_make,NULL,FALSE,FALSE,Arak,NULL,NULL,NULL,100,50,Lebanese grapes,NULL,NULL,Triple-distilled mountain arak from 8th-generation family distillery at 1000m altitude; aniseed added on the third run.,https://www.weinstore24.de/en/riachi-winery/1095-arak-al-jouzour.html,2026-06-27,NULL,anise_spirits_lebanon
Anise Spirits,Arak Al Karram,"Bekaa Valley, Lebanon",Arak Al Karram,own_make,NULL,FALSE,FALSE,Arak,NULL,NULL,NULL,100,50,Bekaa grapes,Clay jars,NULL,Triple-distilled in traditional copper still from Bekaa grapes + aniseed; matured in clay jars; family business since 1983.,https://www.209lebanesewine.com/products/arak-al-karram-750ml; https://www.enab-berlin.de/products/arak-al-karram-1,2026-06-27,http://www.enab-berlin.de/cdn/shop/files/ArakAlKarram.png,anise_spirits_lebanon
Anise Spirits,Arak El Rif,"Nahr-El-Mot, Lebanon",Arak El Rif,own_make,NULL,FALSE,FALSE,Arak,3 years,NULL,NULL,100,50,White grapes,Clay cisterns (3 years),NULL,Triple-distilled from white grapes with green anise; aged 3 years in clay cisterns; deep licorice with grape extract and forest herbs; 5-generation El Khazen family since 1828.,https://theliquorbarn.com/products/arak-el-rif-750ml,2026-06-27,http://theliquorbarn.com/cdn/shop/files/Arak_El_Rif__02455.jpg,anise_spirits_lebanon
Anise Spirits,Arak El Rif,"Nahr-El-Mot, Lebanon",Arak El Rif Special Reserve,own_make,NULL,FALSE,FALSE,Arak; Special Reserve,NULL,NULL,NULL,106,53,White grapes,NULL,NULL,Special Reserve triple-distilled at 53% ABV; produced by the El Khazen family distillery.,https://theliquorbarn.com/products/arak-el-rif-special-reserve-750ml,2026-06-27,http://theliquorbarn.com/cdn/shop/files/Arak-El-Rif-Special-Reserve__86482.jpg,anise_spirits_lebanon
Anise Spirits,Gantous & Abou Raad,"Zahle, Bekaa Valley, Lebanon",Arak Gantous & Abou Raad,own_make,NULL,FALSE,FALSE,Arak,1 year,NULL,NULL,100,50,Obeidi grapes,Clay jars (1+ year),NULL,Triple-distilled from fermented white grapes (primarily Obeidi) with the best aniseeds; aged in traditional clay jars 1+ year; intense clean licorice/herb aromas; bestselling Lebanese arak.,https://woodencork.com/products/gantous-abou-raad-arak,2026-06-27,http://woodencork.com/cdn/shop/products/Gantous-Abou-Raad-Arak.png,anise_spirits_lebanon
Anise Spirits,Abi Raad Distillery,"Zahle, Bekaa Valley, Lebanon",Arak Al-Khityar,own_make,NULL,FALSE,FALSE,Arak,NULL,NULL,NULL,100,50,Bekaa grapes,NULL,NULL,High-quality arak from old Zahle distillery founded 1936; producer also makes wine + liqueurs.,https://lbn.soopage.com/company/ABI-RAAD-ARAK-DISTILLERY_9Lg.html,2026-06-27,NULL,anise_spirits_lebanon
Anise Spirits,Les Vignes du Marje,"Jdeidet Marjeyoun, South Lebanon",Arak du Marje,own_make,NULL,FALSE,FALSE,Arak,NULL,NULL,NULL,106,53,South Lebanon grapes,NULL,NULL,Quadruple-distilled in traditional stills from pure grape alcohol + fresh anise seeds; ancestral heritage produced on same land since 2010.,https://monbalade.com/en/products/arak-distilled-4-times-les-vignes-du-marje,2026-06-28,NULL,anise_spirits_lebanon
Anise Spirits,Batroun Mountains,"Batroun District, Lebanon",Batroun Mountains Arak 7,own_make,NULL,FALSE,FALSE,Arak,NULL,NULL,NULL,100,50,In-house grape spirits,NULL,NULL,Seven-step production with grape spirits distilled in-house with fresh natural aniseed; anise leads with fennel and fresh herb subtones.,https://www.209lebanesewine.com/products/batroun-mountains-arak-7,2026-06-27,http://www.209lebanesewine.com/cdn/shop/files/4BM_1200x1200.png,anise_spirits_lebanon
Anise Spirits,Batroun Mountains,"Batroun District, Lebanon",Batroun Mountains Arak Blue,own_make,NULL,FALSE,FALSE,Arak; Blue,NULL,NULL,NULL,100,50,In-house grape spirits,NULL,NULL,Triple-distilled in-house with fresh natural aniseed; Blue expression at 50% ABV.,https://www.209lebanesewine.com/products/batroun-mountains-arak-blue-750ml,2026-06-27,http://www.209lebanesewine.com/cdn/shop/files/3BM_1200x1200.png,anise_spirits_lebanon
