spirit_type,distillery,distillery_location,spirit_name,producer_type,producer_brand,is_ndp,is_template,special_designation,age_statement,vintage,batch_lot,proof,abv,mash_bill,barrel_type,cask_finish,tasting_notes,source_urls,last_verified,label_image_url,cohort
Tennessee Whiskey,Nelson's Green Brier Distillery,"Nashville, TN (Davidson County)",Nelson's Green Brier Tennessee Whiskey,own_make,NULL,FALSE,FALSE,Tennessee Whiskey,NAS (blend of approx. 2–5 yr),NULL,NULL,91,45.5,wheated,New charred American white oak,NULL,"Soft wheat sweetness, vanilla, caramel, gentle spice, approachable and smooth",https://greenbrierdistillery.com/products/green-brier-tennessee-whiskey; https://whiskeyreviewer.com/2022/02/nelsons-green-brier-tennessee-whiskey-review-022422/,2026-06-23,NULL,tennessee_whiskey
Tennessee Whiskey,Collier & McKeel (Nashville Craft Distillery),"Nashville, TN (Davidson County)",Collier & McKeel Tennessee Whiskey,own_make,NULL,FALSE,FALSE,Tennessee Whiskey,4 years,NULL,NULL,86,43,Corn 70% / Malted Barley 15% / Rye 15%,New charred American white oak (15-gallon casks),NULL,"Light corn sweetness, vanilla, mild rye spice, gentle oak from small-cask maturation",https://www.caskers.com/collier-and-mckeel-tennessee-whiskey/; https://en.wikipedia.org/wiki/Collier_and_McKeel,2026-06-23,NULL,tennessee_whiskey
Tennessee Whiskey,Company Distilling,"Thompson's Station, TN (Williamson County)",Company Distilling Tennessee Three Wood Straight Tennessee Whiskey (Small Batch),own_make,NULL,FALSE,FALSE,Tennessee Whiskey; ; Three Wood Small Batch,NAS (2+ years),NULL,NULL,86.5,43.25,NULL,New charred American white oak (primary); toasted apple wood (secondary finish),Apple wood finish,"Cinnamon, nutmeg, golden raisins; sweet vanilla, cinnamon, cloves, plums; soft warm oak finish",https://companydistilling.com/products/straight-tennessee-whiskey/; https://thewhiskeywash.com/whiskey-styles/american-whiskey/company-distilling-launches-tennessee-three-wood/,2026-06-23,NULL,tennessee_whiskey
Tennessee Whiskey,Company Distilling,"Thompson's Station, TN (Williamson County)",Company Distilling Tennessee Three Wood Single Barrel Straight Tennessee Whiskey,own_make,NULL,FALSE,TRUE,Tennessee Whiskey; Single Barrel; Three Wood,NAS (2+ years),NULL,NULL,93.1,46.55,NULL,New charred American white oak (primary); toasted apple wood (secondary finish),Apple wood finish,"More concentrated version of small batch: apple wood spice, vanilla, cinnamon, deeper oak presence",https://seelbachs.com/products/company-distilling-tennessee-three-wood-single-barrel-straight-tennessee-whiskey; https://companydistilling.com/products/straight-tennessee-whiskey/,2026-06-23,NULL,tennessee_whiskey
Tennessee Whiskey,Leiper's Fork Distillery,"Franklin, TN (Williamson County)",Leiper's Fork Tennessee Whiskey Bottled in Bond,own_make,NULL,FALSE,FALSE,Tennessee Whiskey; Bonded,5 years,NULL,NULL,100,50,Corn 70% / Rye 15% / Malted Barley 15%,New charred American white oak,NULL,"Milk chocolate, roasted coffee, ripe plum, dark cherry, honey; complex and full-bodied for craft TW",https://leipersforkdistillery.com/whiskeys/tn-whiskey-bottled-in-bond/; https://seelbachs.com/products/leipers-fork-tennessee-whiskey-bottle-in-bond; https://thewhiskeywash.com/american-whiskey/tennessee-whiskey-review-leiper-s-fork-tennessee-whiskey-bottled-in-bond/,2026-06-23,NULL,tennessee_whiskey
Tennessee Whiskey,Old Glory Distilling Co.,"Clarksville, TN (Montgomery County)",Old Glory Tennessee Whiskey Small Batch,own_make,NULL,FALSE,FALSE,Tennessee Whiskey; ; Small Batch,2–4 years,NULL,NULL,90,45,Corn 73% / Rye 19% / Malted Barley 8%,New charred American white oak (No. 4 char),NULL,"Toffee, caramel, mint, caraway herbal notes, black pepper finish",https://oldglorydistilling.com/tennessee-bourbon-whiskey/; https://thebourbonroad.com/tastings/old-glory-tennessee-bourbon-small-batch-90-proof.html,2026-06-28,NULL,tennessee_whiskey
Tennessee Whiskey,Old Glory Distilling Co.,"Clarksville, TN (Montgomery County)",Old Glory Tennessee Whiskey Bottled in Bond,own_make,NULL,FALSE,FALSE,Tennessee Whiskey; Bonded,4-year minimum,NULL,NULL,100,50,Corn 73% / Rye 19% / Malted Barley 8%,New charred American white oak,NULL,"Deeper toffee and oak character than Small Batch; richer caramel, spice amplified at 100pr",https://oldglorydistilling.com/tennessee-bourbon-whiskey/; https://shop.oldglorydistilling.com/products/tennessee-bourbon-bottled-In-bond,2026-06-23,NULL,tennessee_whiskey
Tennessee Whiskey,Old Glory Distilling Co.,"Clarksville, TN (Montgomery County)",Old Glory Tennessee Whiskey Single Barrel,own_make,NULL,FALSE,TRUE,Tennessee Whiskey; Single Barrel,NAS,NULL,NULL,NULL,NULL,Corn 73% / Rye 19% / Malted Barley 8%,New charred American white oak,NULL,Single-barrel character; concentrated version of house style,https://oldglorydistilling.com/tennessee-bourbon-whiskey/,2026-06-28,NULL,tennessee_whiskey
Tennessee Whiskey,Old Dominick Distillery,"Memphis, TN (Shelby County)",Old Dominick Straight Tennessee Whiskey,own_make,NULL,FALSE,FALSE,Tennessee Whiskey,4 years,NULL,NULL,85,42.5,Corn 75% / Rye 13% / Malted Barley 12%,"New charred American white oak (West Tennessee White Oak, heavy No. 4 char)",NULL,"Sweet corn, caramel, dried fruit, mild rye spice, smooth vanilla finish",https://olddominick.com/spirits/straight-tennessee-whiskey/; https://www.breakingbourbon.com/bourbon-whiskey-press-releases/old-dominick-announces-straight-tennessee-whiskey-and-bottled-in-bond-tennessee-whiskey,2026-06-27,https://cdn.prod.website-files.com/5ace2bae31f6d3c07d267cb9/642a47463f06fdf84e6a88d8_Old%20Dominick%20BIB.jpg,tennessee_whiskey
Tennessee Whiskey,Old Dominick Distillery,"Memphis, TN (Shelby County)",Old Dominick Bottled-in-Bond Tennessee Whiskey,own_make,NULL,FALSE,FALSE,Tennessee Whiskey; Bonded,4–5 years,NULL,NULL,100,50,Corn 75% / Rye 13% / Malted Barley 12%,New charred American white oak,NULL,"Richer, more concentrated version of Straight TW; deeper oak, dark caramel, dried spice",https://olddominick.com/; https://www.breakingbourbon.com/bourbon-whiskey-press-releases/old-dominick-announces-straight-tennessee-whiskey-and-bottled-in-bond-tennessee-whiskey,2026-06-27,https://cdn.prod.website-files.com/5ace2bae31f6d3c07d267cb9/642a47463f06fdf84e6a88d8_Old%20Dominick%20BIB.jpg,tennessee_whiskey
Tennessee Whiskey,Short Mountain Distillery,"Woodbury, TN (Cannon County)",Short Mountain Green Thumb Organic Tennessee Whiskey,own_make,NULL,FALSE,FALSE,Tennessee Whiskey; ; Green Thumb Organic,NAS (single barrel batches),NULL,NULL,100,50,NULL,New charred American white oak,NULL,"Clean corn sweetness, vanilla, light caramel, fresh grain character; organic terroir notes",https://thelynchburgtimes.com/short-mountain-introduces-organic-whiskey/; https://www.buymyliquor.com/products/short-mountain-green-thumb-organic-tennessee-whiskey,2026-06-27,http://www.buymyliquor.com/cdn/shop/files/short-mountain-green-thumb-organic-tennessee-whiskey-512930.jpg,tennessee_whiskey
Tennessee Whiskey,Tennessee Legend Distillery,"Pigeon Forge, TN (Sevier County)",Tennessee Legend Tennessee Snapper Tennessee Whiskey,own_make,NULL,FALSE,FALSE,Tennessee Whiskey; ; Tennessee Snapper,Unknown,NULL,NULL,NULL,NULL,Unknown,New charred American white oak,NULL,Unknown — tasting-room-exclusive with limited published tasting notes,https://www.tennesseelegend.com/liquor-type/whiskey; https://neighborsbev.com/shop/product/tennessy-legend-snapper-tennessee-whiskey/68fa59f4657b4669f3e93193,2026-06-23,NULL,tennessee_whiskey
Tennessee Whiskey,Pennington Distilling Co.,"Nashville, TN (Davidson County)",Davidson Reserve Tennessee Straight Sour Mash Whiskey,own_make,NULL,FALSE,FALSE,Tennessee Sour Mash,4 years,NULL,NULL,100,50,Tennessee White Corn 70% / Tennessee White Cereal Rye 25% / Barley 5%,New charred American white oak,NULL,"Corn-forward with high-rye character; caramel, vanilla, spice, clean finish",https://www.nashvillescene.com/food_drink/bites/pennington-distilling-ceases-operations/article_93fa829e-362b-51c9-9192-1d8514ae8a43.html; https://whiskeyconsensus.com/davidson-reserve-tennessee-straight-sour-mash-whiskey-review/,2026-06-23,NULL,tennessee_whiskey
Tennessee Whiskey,Jack Daniel Distillery,"Lynchburg, TN (Moore County)",Jack Daniel's Bonded Triple Mash Blended Straight Whiskey,own_make,NULL,FALSE,FALSE,Tennessee Whiskey; Bonded; Triple Mash Blended,4-year minimum,NULL,NULL,100,50,Blend: 60% TN Rye / 20% TN Whiskey / 20% American Malt,New charred American white oak,NULL,"Dried fruit, oak and toast on the nose; honey sweetness with grain spice and dry oak; slightly spicy finish",https://www.jackdaniels.com/en-us/whiskey/jack-daniels-bonded-triple-mash,2026-06-23,https://live-jd24-backend.pantheonsite.io/sites/default/files/2025-04/bonded%20triple%20mash%20-%20with%20reflection_0.png,tennessee_whiskey
Tennessee Whiskey,Jack Daniel Distillery,"Lynchburg, TN (Moore County)",Jack Daniel's Single Barrel Coy Hill High Proof Tennessee Whiskey,own_make,NULL,FALSE,TRUE,"Tennessee Whiskey; Single Barrel, Cask Strength; Coy Hill High Proof 2021",~9 years,NULL,2021 release,NULL,NULL,Corn 80% / Rye 8% / Malted Barley 12%,New charred American white oak,NULL,"Uncut high-proof Tennessee whiskey; massive oak, caramel, dark fruit and spice; proof varies by barrel (~137-148 proof)",https://www.jackdaniels.com/en-us/whiskey/limited/single-barrel-coy-hill-high-proof,2026-06-23,NULL,tennessee_whiskey
Tennessee Whiskey,Cascade Hollow Distilling Co.,"Tullahoma, TN (Coffee County)",George Dickel Single Barrel 9 Year Old Tennessee Whisky,own_make,NULL,FALSE,TRUE,Tennessee Whiskey; Single Barrel,9 years,NULL,NULL,103,51.5,Corn 84% / Rye 8% / Malted Barley 8%,New charred American white oak,NULL,"Cask-strength single barrel; rich, mellow and complex; vanilla, baking spice, charred oak; varies by barrel",https://www.georgedickel.com/whiskies/single-barrel-9-year-old,2026-06-23,https://images.ctfassets.net/pmptz2pavs5h/5XukUpImUBILIBR1RTmbCc/8d45d8036c3b279e1d856dff88a65c78/5GEORGE-DICKEL.webp,tennessee_whiskey
Tennessee Whiskey,Cascade Hollow Distilling Co.,"Tullahoma, TN (Coffee County)",George Dickel Single Barrel 15 Year Old Tennessee Whisky,own_make,NULL,FALSE,TRUE,Tennessee Whiskey; Single Barrel,15 years,NULL,NULL,103,51.5,Corn 84% / Rye 8% / Malted Barley 8%,New charred American white oak,NULL,"Antique single barrel; deep oak, dried fruit, leather and tobacco; cask strength varies by barrel (~96-104 proof)",https://www.georgedickel.com/whiskies/single-barrel-15-year-old,2026-06-23,https://images.ctfassets.net/pmptz2pavs5h/5zUjntUco038QewYFFV2kQ/cb2bef881d840b0a617b67d4304a925f/6GEORGE-DICKEL.webp,tennessee_whiskey
Tennessee Whiskey,Cascade Hollow Distilling Co.,"Tullahoma, TN (Coffee County)",George Dickel 17 Year Old Reserve Tennessee Whisky,own_make,NULL,FALSE,FALSE,Tennessee Whiskey; ; Reserve,17 years,NULL,NULL,92,46,Corn 84% / Rye 8% / Malted Barley 8%,New charred American white oak,NULL,"Creme brulee and apricot nose; plum and juniper palate; rich cedar finish; woody, robust",https://www.georgedickel.com/whiskies/george-dickel-17yr,2026-06-23,https://images.ctfassets.net/pmptz2pavs5h/5BSE2P71NSvAPBogvlOjAt/58bdeedeaa478a45dba96e30b0b63568/8GEORGE-DICKEL.webp,tennessee_whiskey
Tennessee Whiskey,Cascade Hollow Distilling Co.,"Tullahoma, TN (Coffee County)",George Dickel Cascade Moon Edition No. 1 Tennessee Whisky,own_make,NULL,FALSE,FALSE,Tennessee Whiskey; ; Cascade Moon Edition No. 1,~11 years,NULL,NULL,NULL,NULL,Corn 84% / Rye 8% / Malted Barley 8%,New charred American white oak,NULL,"Premium aged Tennessee whisky blended by Nicole Austin; layered oak, vanilla, dried fruit",https://www.cascademooneditions.com/,2026-06-23,NULL,tennessee_whiskey
Tennessee Whiskey,Cascade Hollow Distilling Co.,"Tullahoma, TN (Coffee County)",George Dickel Cascade Moon Edition No. 2 Tennessee Whisky,own_make,NULL,FALSE,FALSE,Tennessee Whiskey; ; Cascade Moon Edition No. 2 (150 Years),17 years,NULL,NULL,NULL,NULL,Corn 84% / Rye 8% / Malted Barley 8%,New charred American white oak,NULL,"17-year commemorative Tennessee whisky; concentrated oak, baking spice, mature dried-fruit depth",https://www.cascademooneditions.com/,2026-06-23,NULL,tennessee_whiskey
Tennessee Whiskey,Cascade Hollow Distilling Co.,"Tullahoma, TN (Coffee County)",George Dickel Bottled in Bond Tennessee Whisky,own_make,NULL,FALSE,TRUE,Tennessee Whiskey; Bonded; 2019 Release,13 years,NULL,2019 release,100,50,Corn 84% / Rye 8% / Malted Barley 8%,New charred American white oak,NULL,"Bonded 2019 release; deep caramel, dried apple, cinnamon, toasted grain, balanced oak",https://www.georgedickel.com/whiskies/bottled-in-bond; https://thebourbonculture.com/whiskey-reviews/george-dickel-bottled-in-bond-tennessee-whiskey-2019-through-2022-comparison-review/,2026-06-23,https://images.ctfassets.net/pmptz2pavs5h/LvXu6mtkwIC2l24lEnSxP/001ad49d5d264f5f0bef1e1574bdebc7/3GEORGE-DICKEL.webp,tennessee_whiskey
