spirit_type,distillery,distillery_location,spirit_name,producer_type,producer_brand,is_ndp,is_template,special_designation,age_statement,vintage,batch_lot,proof,abv,mash_bill,barrel_type,cask_finish,source_urls,last_verified,label_image_url,cohort
World Whiskey,Forty Creek Distillery,"Grimsby, ON",Forty Creek,own_make,,FALSE,FALSE,Blended Whisky; Copper Bold,NAS,,,86,43.0,,,,https://fortycreekwhisky.com/product/copper-bold/,2026-06-26,https://fortycreekwhisky.com/wp-content/uploads/2022/09/FC-COPPER-BOLD-WHISKY_1000x1000-on.webp,world_whiskey_canada
World Whiskey,Forty Creek Distillery,"Grimsby, ON",Forty Creek,own_make,,FALSE,FALSE,Blended Whisky; Cask Strength; Niagara Triple Reserve,NAS,2025,,102,51.0,,,Niagara Cabernet wine cask,https://fortycreekwhisky.com/product/niagara-triple-reserve/,2026-06-26,https://fortycreekwhisky.com/wp-content/uploads/2025/09/FC-NIAGARA-TRIPLE-RESERVE-WHISKY_1000x1000-on.webp,world_whiskey_canada
World Whiskey,Forty Creek Distillery,"Grimsby, ON",Forty Creek,own_make,,FALSE,FALSE,Blended Whisky; Chronology,NAS,2025,,90,45.0,,,,https://fortycreekwhisky.com/product/chronology/,2026-06-26,https://fortycreekwhisky.com/wp-content/uploads/2025/09/FC-CHRONOLOGY-WHISKY_1000x1000-on.webp,world_whiskey_canada
World Whiskey,Crown Royal Distillery,"Gimli, MB",Crown Royal,own_make,,FALSE,FALSE,Canadian Whisky,NAS,,,80,40.0,,,,https://www.crownroyal.com/en-ca/canadian-whisky/crown-royal-deluxe,2026-06-26,NULL,world_whiskey_canada
World Whiskey,Crown Royal Distillery,"Gimli, MB",Crown Royal,own_make,,FALSE,FALSE,Canadian Whisky; Northern Harvest Rye,NAS,,,90,45.0,90% rye mash,,,https://www.crownroyal.com/en-ca/canadian-whisky/crown-royal-rye,2026-06-26,NULL,world_whiskey_canada
World Whiskey,Crown Royal Distillery,"Gimli, MB",Crown Royal,own_make,,FALSE,FALSE,Canadian Whisky; Black,NAS,,,90,45.0,,,,https://www.crownroyal.com/en-ca/canadian-whisky/crown-royal-black,2026-06-26,NULL,world_whiskey_canada
World Whiskey,Crown Royal Distillery,"Gimli, MB",Crown Royal,own_make,,FALSE,FALSE,Canadian Whisky; Reserve,12 Years,,,80,40.0,,,,https://www.crownroyal.com/en-ca/canadian-whisky/crown-royal-reserve-12yo,2026-06-26,NULL,world_whiskey_canada
World Whiskey,Crown Royal Distillery,"Gimli, MB",Crown Royal,own_make,,FALSE,FALSE,Canadian Whisky; XO,NAS,,,80,40.0,,,Cognac cask,https://www.crownroyal.com/en-ca/canadian-whisky/crown-royal-xo,2026-06-26,NULL,world_whiskey_canada
World Whiskey,Crown Royal Distillery,"Gimli, MB",Crown Royal,own_make,,FALSE,FALSE,Canadian Whisky,18 Years,,,80,40.0,,,,https://www.crownroyal.com/en-ca/canadian-whisky/crown-royal-18yo,2026-06-26,NULL,world_whiskey_canada
World Whiskey,Crown Royal Distillery,"Gimli, MB",Crown Royal,own_make,,FALSE,TRUE,Canadian Whisky; Cask Strength,NAS,,,,,,new American white oak,,https://distiller.com/spirits/crown-royal-hand-selected-barrel;https://whiskyanalysis.com/index.php/2016/03/02/crown-royal-hand-selected-barrel/,2026-06-26,NULL,world_whiskey_canada
World Whiskey,Glenora Distillery,"Glenville, NS",Glen Breton,own_make,,FALSE,FALSE,Single Malt,10 Years,,,86,43.0,,American oak cask,,https://glenbreton.com/glen-breton-10-year-single-malt-whisky/,2026-06-28,NULL,world_whiskey_canada
World Whiskey,Glenora Distillery,"Glenville, NS",Glen Breton Ice,own_make,,FALSE,FALSE,Single Malt; Ice Wine Barrel Finish,10 Years,,,86,43.0,,American oak cask,Nova Scotia ice wine cask,https://glenbreton.com/glen-breton-ice-10-year-single-malt-whisky/;https://glenbretonwhisky.com/store/glen-breton-ice-10-year-old-750ml-43-alcvol,2026-06-28,NULL,world_whiskey_canada
World Whiskey,Glenora Distillery,"Glenville, NS",Glen Breton Ice,own_make,,FALSE,FALSE,Single Malt; Ice Wine Barrel Finish,12 Years,,,,,,American oak cask,Nova Scotia ice wine cask,https://glenbreton.com/glen-breton-ice-12-year-single-malt-whisky/,2026-06-26,https://glenbreton.com/wp-content/uploads/2024/07/Glen-Breton-Ice-12-Year-Old-single-malt-whisky-2.webp,world_whiskey_canada
World Whiskey,Glenora Distillery,"Glenville, NS",Glen Breton,own_make,,FALSE,FALSE,Single Malt,14 Years,,,86,43.0,,,,https://glenbreton.com/glen-breton-14-year-single-malt-whisky/;https://www.finedrams.com/glen-breton-14-year-old-whisky.html,2026-06-26,https://glenbreton.com/wp-content/uploads/2024/06/glen-breton-rare-14-year-old-single-malt-whisky.webp,world_whiskey_canada
World Whiskey,Glenora Distillery,"Glenville, NS",Battle of the Glen,own_make,,FALSE,FALSE,Single Malt,15 Years,,,86,43.0,,American white oak,,https://glenbreton.com/battle-of-the-glen-15-year-single-malt-whisky/;https://canadianwhisky.org/blog/reviews/glen-breton-battle-of-the-glen-43-alc-vol.html,2026-06-26,https://glenbreton.com/wp-content/uploads/2024/06/glen-breton-battle-of-the-glen-15-year-old-canadian-single-malt-whisky.webp,world_whiskey_canada
World Whiskey,Glenora Distillery,"Glenville, NS",Gleann Dubh,own_make,,FALSE,FALSE,Single Malt; Peated,16 Years,,,86,43.0,,,,https://glenbreton.com/glen-breton-gleann-dubh-16-year-old-peated-whisky/;https://glenbretonwhisky.com/gleann-dubh-peated-16yr-whisky/,2026-06-26,https://glenbreton.com/wp-content/uploads/2024/07/Gleann-Dubh-16.webp,world_whiskey_canada
World Whiskey,Glenora Distillery,"Glenville, NS",Gleann Dubh,own_make,,FALSE,FALSE,Single Malt; Peated,18 Years,,,,,,,,https://glenbreton.com/glen-breton-gleann-dubh-18-year-old-peated-whisky/,2026-06-28,NULL,world_whiskey_canada
World Whiskey,Glenora Distillery,"Glenville, NS",Glen Breton,own_make,,FALSE,FALSE,Single Malt,19 Years,,,86,43.0,,,,https://glenbreton.com/glen-breton-19-year-single-malt-whisky/;https://www.caskers.com/glen-breton-rare-19-year-old-single-malt-whiskey/,2026-06-26,https://glenbreton.com/wp-content/uploads/2024/07/19-Year-scaled-1024x683.webp,world_whiskey_canada
World Whiskey,Glenora Distillery,"Glenville, NS",Glen Breton,own_make,,FALSE,FALSE,Single Malt,21 Years,,,,,,,,https://glenbreton.com/glen-breton-21-year-single-malt-whisky/,2026-06-26,https://glenbreton.com/wp-content/uploads/2024/07/glen-breton-21-year-old-single-malt-whisky.webp,world_whiskey_canada
World Whiskey,Glenora Distillery,"Glenville, NS",Jardine Reserve,own_make,,FALSE,FALSE,Single Malt,25 Years,,,86,43.0,,,,https://glenbreton.com/glen-breton-jardine-reserve-25-year-single-malt-whisky/;https://caskcartel.com/products/glen-breton-jardine-reserve-25-year-old-canadian-single-malt-whisky,2026-06-26,https://glenbreton.com/wp-content/uploads/2024/07/bruce-jardine-25-year-old-canadian-single-malt-whisky-on-barrel-1019x1024.webp,world_whiskey_canada
World Whiskey,Glenora Distillery,"Glenville, NS",Triginta,own_make,,FALSE,FALSE,Single Malt,30 Years,,,86,43.0,,,,https://glenbreton.com/glen-breton-triginta-30-year-old-single-malt-whisky/;https://glenbretonwhisky.com/triginta-30-year/,2026-06-28,NULL,world_whiskey_canada
World Whiskey,Shelter Point Distillery,"Campbell River, BC",Shelter Point,own_make,,FALSE,FALSE,Single Malt,NAS,,,92,46.0,100% malted BC barley,Varies (select casks),,https://shelter-point-distillery.shoplightspeed.com/single-malt-whisky.html,2026-06-26,https://cdn.shoplightspeed.com/shops/659607/files/60076790/shelter-point-classic-single-malt.jpg,world_whiskey_canada
World Whiskey,Shelter Point Distillery,"Campbell River, BC",Shelter Point,own_make,,FALSE,FALSE,Class TBD; Montfort,NAS,,,92,46.0,100% unmalted BC barley,Copper pot stills (Forsyths),,https://shelter-point-distillery.shoplightspeed.com/montfort.html,2026-06-26,https://cdn.shoplightspeed.com/shops/659607/files/60076908/shelter-point-montfort.jpg,world_whiskey_canada
World Whiskey,Shelter Point Distillery,"Campbell River, BC",Shelter Point,own_make,,FALSE,FALSE,Single Malt; Peated; Smoke Point,NAS,,,106,53.0,100% malted BC barley,Driftwood; native wood-smoked barrels,,https://shelter-point-distillery.shoplightspeed.com/smoke-point.html,2026-06-26,https://cdn.shoplightspeed.com/shops/659607/files/60077032/shelter-point-smoke-point.jpg,world_whiskey_canada
World Whiskey,Shelter Point Distillery,"Campbell River, BC",Shelter Point,own_make,,FALSE,FALSE,Single Malt,10 Years,,,,,100% malted BC barley (estate-grown),,,https://shelter-point-distillery.shoplightspeed.com/10-year-old-estate-whisky.html,2026-06-26,https://cdn.shoplightspeed.com/shops/659607/files/70190163/10-year-old-estate-whisky.jpg,world_whiskey_canada
World Whiskey,Hiram Walker & Sons,"Windsor, ON",JP Wiser's,own_make,,FALSE,FALSE,Canadian Whisky; Deluxe,NAS,,,80,40.0,,,,https://www.jpwisers.com/en-us/product/jp-wisers-deluxe-canadian-whisky/,2026-06-26,https://www.jpwisers.com/wp-content/uploads/2023/11/JPWisers-Product-Thumbnail-Deluxe-Whisky.webp,world_whiskey_canada
World Whiskey,Hiram Walker & Sons,"Windsor, ON",JP Wiser's,own_make,,FALSE,FALSE,Canadian Whisky; Triple Barrel,10 Years,,,80,40.0,,ex-Bourbon; Canadian whisky; new white oak,,https://thewhiskyknights.com/j-p-wisers-triple-barrel/,2026-06-26,https://thewhiskyknights.com/wp-content/uploads/2023/05/jpwisers10.jpg,world_whiskey_canada
World Whiskey,Hiram Walker & Sons,"Windsor, ON",JP Wiser's,own_make,,FALSE,FALSE,Canadian Whisky,15 Years,,,80,40.0,,,,https://www.jpwisers.com/en-us/product/jp-wisers-15-year-old-canadian-whisky/,2026-06-26,https://www.jpwisers.com/wp-content/uploads/2023/11/JPWisers-Product-Thumbnail-15-Year-Old-Whisky.webp,world_whiskey_canada
World Whiskey,Hiram Walker & Sons,"Windsor, ON",JP Wiser's,own_make,,FALSE,FALSE,Canadian Whisky,18 Years,,,80,40.0,,,,https://shop.jpwisers.com/products/jp-wisers-18-year-old-canadian-whisky,2026-06-26,http://shop.jpwisers.com/cdn/shop/files/FY26_JPW_DTC_ProductShot_Updates_18YO_1200x1200.png,world_whiskey_canada
World Whiskey,Hiram Walker & Sons,"Windsor, ON",JP Wiser's,own_make,,FALSE,FALSE,Canadian Rye Whisky; Triple Barrel,NAS,,,86.8,43.4,,,,https://distiller.com/spirits/j-p-wiser-s-triple-barrel-rye,2026-06-01,NULL,world_whiskey_canada
World Whiskey,Hiram Walker & Sons,"Windsor, ON",JP Wiser's,own_make,,FALSE,FALSE,Canadian Whisky; Cask Strength,22 Years,,,119.4,59.7,,,Port cask,https://internetwines.com/products/jp-wisers-22yr-cask-strength-port-cask-finish-canadian-whisky,2026-06-26,http://internetwines.com/cdn/shop/products/JPWisers22yrPortCaskFinish_grande.jpg,world_whiskey_canada
World Whiskey,Hiram Walker & Sons,"Windsor, ON",JP Wiser's,own_make,,FALSE,FALSE,Canadian Whisky; Cask Strength,24 Years,,,123.6,61.8,,,,https://finecask.com/products/j-p-wiser-s-24-year-old-cask-strength-blended-whisky,2026-06-28,NULL,world_whiskey_canada
World Whiskey,Hiram Walker & Sons,"Windsor, ON",JP Wiser's,own_make,,FALSE,FALSE,Canadian Whisky; Cask Strength; Rare,27 Years,,,119.8,59.9,,,,https://bourbonhuntusa.com/products/j-p-wiser-s-27-year-old-rare-cask-strength-blended-canadian-whisky,2026-06-26,http://bourbonhuntusa.com/cdn/shop/files/jp-wisers-27-year-old-rare-cask-strength-blended-canadian-whisky-917111.jpg,world_whiskey_canada
World Whiskey,Hiram Walker & Sons,"Windsor, ON",Lot No. 40,own_make,,FALSE,FALSE,Canadian Rye Whisky,NAS,,,86,43.0,100% rye grain,virgin white oak,,https://shop.jpwisers.com/products/lot-no-40-100-pot-still-rye-whisky,2026-06-26,http://shop.jpwisers.com/cdn/shop/files/JPW_Website_PDP_Lot40_1200x1200.png,world_whiskey_canada
World Whiskey,Hiram Walker & Sons,"Windsor, ON",Gooderham & Worts,own_make,,FALSE,FALSE,Canadian Whisky; Four Grain,NAS,,,88.8,44.4,Corn; wheat; rye; barley (percentages undisclosed),,,https://distiller.com/spirits/gooderham-worts-four-grain-canadian-whisky;https://corby.ca/en/our-brands/,2026-06-26,NULL,world_whiskey_canada
World Whiskey,Black Velvet Distilling,"Lethbridge, AB",Black Velvet,own_make,,FALSE,FALSE,Canadian Whisky,NAS,,,80,40.0,,,,https://blackvelvetwhisky.com/whisky.php,2026-06-26,NULL,world_whiskey_canada
World Whiskey,Black Velvet Distilling,"Lethbridge, AB",Black Velvet,own_make,,FALSE,FALSE,Canadian Whisky; Reserve,10 Years,,,80,40.0,,,,https://sipwhiskey.com/products/black-velvet-reserve-10-year-old-canadian-whisky,2026-06-26,http://sipwhiskey.com/cdn/shop/files/BuyBlackVelvetReserve10YearOldCanadianWhiskyOnline.jpg,world_whiskey_canada
World Whiskey,Canadian Mist Distillers,"Collingwood, ON",Canadian Mist,own_make,,FALSE,FALSE,Canadian Whisky,NAS,,,80,40.0,,,,https://www.whisky.com/whisky-database/distilleries/details/canadian-mist.html,2026-06-01,NULL,world_whiskey_canada
World Whiskey,Highwood Distillers,"High River, AB",White Owl,own_make,,FALSE,FALSE,Grain Whisky,NAS,,,80,40.0,Wheat-dominant; blended with rye,oak cask,,https://highwood-distillers.com/white-owl-whisky/,2026-06-26,NULL,world_whiskey_canada
World Whiskey,Highwood Distillers,"High River, AB",Centennial,own_make,,FALSE,FALSE,Canadian Rye Whisky,10 Years,,,80,40.0,,ex-Bourbon cask (Kentucky),,https://highwood-distillers.com/centennial-10-year-old-canadian-rye-whisky/,2026-06-26,NULL,world_whiskey_canada
World Whiskey,Highwood Distillers,"High River, AB",Potter's Special Old,own_make,,FALSE,FALSE,Canadian Rye Whisky,NAS,,,,,,,,https://highwood-distillers.com/potters-special-old-canadian-rye-whisky/,2026-06-26,NULL,world_whiskey_canada
World Whiskey,Odd Society Spirits,"East Vancouver, BC",Commodore,own_make,,FALSE,FALSE,Single Malt,NAS,,,92,46.0,100% BC malted barley,,,https://www.oddsocietyspirits.com/spirits/;https://shop.oddsocietyspirits.com/products/commodore-single-malt-whisky,2026-06-26,https://www.oddsocietyspirits.com/wp-content/uploads/2019/02/OddSocietyCommodoreWhiskyforweb.jpg,world_whiskey_canada
World Whiskey,Odd Society Spirits,"East Vancouver, BC",Prospector,own_make,,FALSE,FALSE,Canadian Rye Whisky,NAS,,,92,46.0,100% Northern BC rye,new heavily charred American white oak,,https://www.oddsocietyspirits.com/spirits/;https://shop.oddsocietyspirits.com/products/prospector-rye-whisky,2026-06-26,https://www.oddsocietyspirits.com/wp-content/uploads/2019/02/OddSocietyCommodoreWhiskyforweb.jpg,world_whiskey_canada
World Whiskey,Ironworks Distillery,"Lunenburg, NS",Heart Iron,own_make,,FALSE,FALSE,Single Malt; Peated,NAS,,,84,42.0,Local malted barley; peated English malt,ex-Bourbon American oak; virgin Hungarian oak; French oak,,https://ironworksdistillery.com/products/heart-iron-whisky;https://www.dramface.com/all-reviews/ironworks-heart-iron,2026-06-28,NULL,world_whiskey_canada
World Whiskey,Wolfhead Distillery,"Amherstburg, ON",Wolfhead,own_make,,FALSE,FALSE,Canadian Whisky,NAS,,,80,40.0,,,,https://drinkwolfhead.com/products/premium-whisky,2026-06-28,NULL,world_whiskey_canada
World Whiskey,Wolfhead Distillery,"Amherstburg, ON",Wolfhead,own_make,,FALSE,FALSE,Canadian Rye Whisky; Cask Strength,7 Years,,,119.2,59.6,,French white oak,,https://drinkwolfhead.com/products/limited-release-pot-still-rye,2026-06-28,NULL,world_whiskey_canada
World Whiskey,Central City Brewers & Distillers,"Surrey, BC",Lohin McKinnon,own_make,,FALSE,FALSE,Single Malt,NAS,,,86,43.0,100% Canadian malted barley,premium oak barrels,,https://www.centralcitybrewing.com/products/single-malt-whisky/,2026-06-28,NULL,world_whiskey_canada
World Whiskey,Okanagan Spirits,"Vernon, BC",BRBN,own_make,,FALSE,FALSE,Canadian Whisky; Bourbon Style,NAS,,,80,40.0,54% corn; 46% malted barley,virgin American white oak (heavily toasted; medium charred),,https://okanaganspirits.com/products/whisky/bourbon-style/brbn/,2026-06-28,NULL,world_whiskey_canada
World Whiskey,Okanagan Spirits,"Vernon, BC",BLK BRBN,own_make,,FALSE,FALSE,Canadian Whisky; Cask Strength; Bourbon Style,NAS,,,104,52.0,54% corn; 46% chocolate malted barley,virgin American white oak (heavily toasted; medium charred),,https://okanaganspirits.com/products/whisky/bourbon-style/blk-brbn/,2026-06-28,NULL,world_whiskey_canada
World Whiskey,Okanagan Spirits,"Vernon, BC",Laird of Fintry,own_make,,FALSE,FALSE,Single Malt,NAS,,,84,42.0,100% BC malted barley,,,https://okanaganspirits.com/product-category/whisky/single-malt/,2026-06-28,NULL,world_whiskey_canada
World Whiskey,Okanagan Spirits,"Vernon, BC",Laird of Fintry,own_make,,FALSE,FALSE,Single Malt; Cask Strength,NAS,,,112,56.0,100% BC malted barley,,,https://okanaganspirits.com/product-category/whisky/single-malt/,2026-06-28,NULL,world_whiskey_canada
World Whiskey,Okanagan Spirits,"Vernon, BC",Laird of Fintry,own_make,,FALSE,FALSE,Single Malt; Rum Barrel Finish,NAS,,,84,42.0,100% BC malted barley,,Rum barrel,https://okanaganspirits.com/product-category/whisky/single-malt/,2026-06-28,NULL,world_whiskey_canada
World Whiskey,Macaloney's Caledonian Distillery,"Saanich, BC",Cath-Nah-Aven,own_make,,FALSE,FALSE,Single Malt,NAS,,,92,46.0,100% malted BC barley,,Spanish Oloroso; Spanish Pedro Ximénez Sherry,https://www.macaloneys.com/products/cath-nah-aven,2026-06-28,NULL,world_whiskey_canada
World Whiskey,Macaloney's Caledonian Distillery,"Saanich, BC",Kildara,own_make,,FALSE,FALSE,Single Pot Still,NAS,,,92,46.0,Malted + unmalted BC barley,ex-Bourbon; virgin American oak; Spanish Oloroso Sherry; Spanish PX Sherry,,https://www.macaloneys.com/products/kildara,2026-06-26,http://www.macaloneys.com/cdn/shop/files/kildara-triple.png,world_whiskey_canada
World Whiskey,Macaloney's Caledonian Distillery,"Saanich, BC",Siol Dugall,own_make,,FALSE,FALSE,Single Malt; Peated,NAS,,,90,45.0,100% malted BC barley (27ppm),ex-Bourbon; virgin American oak; re-charred Portuguese red wine barriques,,https://www.macaloneys.com/products/siol-dugall;https://whiskyadvocate.com/Macaloney-s-Signature-Selection-Siol-Dugall-Canadian-Island-Peated-Single-Malt-Batch-2-46,2026-06-26,http://whiskyadvocate.com/get/files/image/galleries/Siol_Dugall_(1600_x_1600_px)_300.png,world_whiskey_canada
World Whiskey,Macaloney's Caledonian Distillery,"Saanich, BC",Na Braiche,own_make,,FALSE,FALSE,Single Malt,NAS,,,92,46.0,100% malted BC barley,,Portuguese red wine barrique,https://www.macaloneys.com/products/na-braiche,2026-06-26,http://www.macaloneys.com/cdn/shop/files/na-braiche.png,world_whiskey_canada
World Whiskey,Still Waters Distillery,"Concord, ON",Stalk & Barrel,own_make,,FALSE,FALSE,Canadian Whisky; Blue Blend,NAS,,,80,40.0,Corn; rye; malt,,,https://www.stalkandbarrel.com/;https://torontoboozehound.com/stalk-barrel-blue-blend-whisky-by-stillwaters-distillery-a-review/,2026-06-26,https://i0.wp.com/s3.amazonaws.com/toboozehoundimages/wp-content/uploads/20200215142523/IMG_0109-scaled.jpg,world_whiskey_canada
World Whiskey,Still Waters Distillery,"Concord, ON",Stalk & Barrel,own_make,,FALSE,FALSE,Canadian Whisky; Red Blend,NAS,,,86,43.0,High % single malt + rye; aged corn,,,https://www.stalkandbarrel.com/;https://sipologyblog.com/2018/06/01/stalk-barrel-red-blend/,2026-06-26,https://sipologyblog.com/wp-content/uploads/2018/06/20180601_200954.jpg,world_whiskey_canada
World Whiskey,Still Waters Distillery,"Concord, ON",Stalk & Barrel,own_make,,FALSE,TRUE,Single Malt,NAS,,,92,46.0,100% Canadian two-row malted barley,ex-Bourbon cask,,https://www.stalkandbarrel.com/;https://distiller.com/spirits/stalk-barrel-single-malt,2026-06-26,NULL,world_whiskey_canada
World Whiskey,Eau Claire Distillery,"Turner Valley, AB",Rupert's,own_make,,FALSE,FALSE,Canadian Whisky,NAS,,,80,40.0,,,,https://eauclairedistillery.ca/products/ruperts-exceptional-canadian-whisky,2026-06-26,http://eauclairedistillery.ca/cdn/shop/files/Ruperts-Whisky-Bottle-upright.jpg,world_whiskey_canada
World Whiskey,Eau Claire Distillery,"Turner Valley, AB",Stampede Rye,own_make,,FALSE,FALSE,Canadian Rye Whisky,NAS,,,80,40.0,,,,https://eauclairedistillery.ca/collections/whisky;https://craftcellars.ca/products/eau-claire-stampede-rye-whisky-40-abv,2026-06-26,http://craftcellars.ca/cdn/shop/files/wine-97-1_974949e8-8966-494c-a730-aef22bc9e39c.png,world_whiskey_canada
World Whiskey,Last Mountain Distillery,"Lumsden, SK",Baldur's,own_make,,FALSE,FALSE,Grain Whisky; Straight Wheat,NAS,,No. 001,,,100% Canadian wheat,charred oak,,https://lastmountaindistillery.com/baldurs,2026-06-26,NULL,world_whiskey_canada
World Whiskey,Last Mountain Distillery,"Lumsden, SK",Baldur's,own_make,,FALSE,FALSE,Canadian Rye Whisky; Straight Rye,NAS,,No. 002,,,100% Canadian rye,charred oak,,https://lastmountaindistillery.com/baldurs,2026-06-26,NULL,world_whiskey_canada
World Whiskey,Last Mountain Distillery,"Lumsden, SK",Baldur's,own_make,,FALSE,FALSE,Canadian Whisky; Bourbon Style,NAS,,No. 003,,,sour and sweet mash blend,charred oak,,https://lastmountaindistillery.com/baldurs,2026-06-26,NULL,world_whiskey_canada
World Whiskey,Last Mountain Distillery,"Lumsden, SK",Baldur's,own_make,,FALSE,FALSE,Single Malt,7 Years,,No. 004,,,100% malted barley,new American white oak,ex-Bourbon,https://lastmountaindistillery.com/shop/all/p/baldurs-release-no004-single-malt,2026-06-26,http://static1.squarespace.com/static/6330cdc2bada815e27bff951/6331a8e9f6ccbf4273a07452/6852e1e14fb1cf46a5974828/1780671775905/Photoroom_20250618_094635.jpg,world_whiskey_canada
World Whiskey,Last Mountain Distillery,"Lumsden, SK",Baldur's,own_make,,FALSE,FALSE,Canadian Whisky; Bourbon Style,NAS,,No. 005,,,sour and sweet mash blend,charred oak,,https://lastmountaindistillery.com/baldurs,2026-06-26,NULL,world_whiskey_canada
World Whiskey,Last Mountain Distillery,"Lumsden, SK",Baldur's,own_make,,FALSE,FALSE,Canadian Rye Whisky; Wheated,NAS,,No. 006,,,wheat + rye blend,,,https://lastmountaindistillery.com/baldurs,2026-06-26,NULL,world_whiskey_canada
World Whiskey,Pemberton Distillery,"Pemberton, BC",Pemberton Valley,own_make,,FALSE,TRUE,Single Malt,NAS,,,,,100% organic malted BC barley (10% peated),ex-Bourbon (200L cask),,https://www.pembertondistillery.ca/whisky,2026-06-26,NULL,world_whiskey_canada
