spirit_type,distillery,distillery_location,spirit_name,producer_type,producer_brand,is_ndp,is_template,special_designation,age_statement,vintage,batch_lot,proof,abv,mash_bill,barrel_type,cask_finish,tasting_notes,source_urls,last_verified,label_image_url,cohort
American Single Malt,Moylan's Distilling Co,"Petaluma, CA",Double Barrel Cask Strength Single Malt Whisky,own_make,NULL,FALSE,FALSE,American Single Malt; ; Double barrel; cask strength; 4+ years; new and used American white oak then French Oak and Orange Brandy cask finish,NULL,NULL,NULL,117.4,58.7,100% Two-row Malted Barley,New and used American white oak,French Oak casks; Orange Brandy casks,NULL,https://moylansdistilling.com;https://caskcartel.com/products/moylan-s-double-barrel-cask-strength-single-malt-whisky,2026-06-27,http://caskcartel.com/cdn/shop/files/Moylan_s_Double_Barrel_Cask_Strength_Single_Malt_Whisky.jpg,american_single_malt_california
American Single Malt,117 West Spirits,"Vista, CA",Single Malt,own_make,NULL,FALSE,FALSE,American Single Malt; ; Red ale-influenced; California-grown barley floor-malted at Admiral Maltings (Alameda); aged <1 year; 100% California ingredients,NULL,NULL,NULL,NULL,NULL,Pale Malt; Munich Malt; Caramel Malt (100% malted barley),Small charred American oak barrels,NULL,Woody complexity reminiscent of Northern California forests; dried fruit; fresh bread; allspice,https://www.117westspirits.com/store/p/single-malt,2026-06-23,NULL,american_single_malt_california
American Single Malt,Burning Barrel Spirits,"Placerville, CA",Alexander Stout Cask Single Malt,own_make,NULL,FALSE,FALSE,American Single Malt; ; Stout cask finish; Alexander Collection; father-son Jack and Duncan Alexander founders,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Stout cask,NULL,https://www.burningbarrelspirits.com,2026-06-23,NULL,american_single_malt_california
American Single Malt,Calistoga Depot Distillery,"Calistoga, CA",The First Millionaire Sacramento Single Malt Whisky,own_make,NULL,FALSE,FALSE,American Single Malt; ; Named for Sam Brannan (California's first millionaire); Sacramento Valley malted barley; 94 pts Wine Enthusiast; Double Gold SIP Awards 2025; Gold Medal Spirits Business Global Spirits Masters,NULL,NULL,NULL,93,46.5,100% Sacramento Malted Barley,New charred American white oak,NULL,NULL,https://www.calistogadepot.com/shop/the-first-millionaire-california-single-malt;https://shopspirits.calistogadepot.com/products/the-first-millionaire-california-single-malt,2026-06-23,NULL,american_single_malt_california
American Single Malt,Calistoga Depot Distillery,"Calistoga, CA",The First Millionaire American Malted Barley Whisky,own_make,NULL,FALSE,FALSE,American Single Malt; ; Labeled 'American Barley Whisky' (not 'Single Malt'); old-world mash bill; ex-Napa Valley French oak wine casks; ABV not publicly disclosed,4 Years,NULL,NULL,NULL,NULL,100% Malted Barley,Previously filled French oak wine casks (ex-Napa Valley wine),NULL,Nose: bright orchard fruits; vanilla; soft oak; palate: warm baking spices; honeyed malt; velvety texture; finish: smooth; toasted oak; dried fruit,https://shopspirits.calistogadepot.com/products/the-first-millionaire-american-barley-malt;https://www.delmesaliquor.com/products/the-first-millionaire-american-malted-barley-whiskey,2026-06-27,http://www.delmesaliquor.com/cdn/shop/files/The_First_Millionaire_American_Malted_Barley_Whiskey.png,american_single_malt_california
American Single Malt,Dry Diggings Distillery,"El Dorado Hills, CA",Bodie 5 Dog California Single Malt,own_make,NULL,FALSE,FALSE,American Single Malt; ; Batch 6 (2025); direct-to-consumer only; unfiltered; no added color; 375ml bottles,8 Years,NULL,Batch 6,80,40.0,100% Two-row Malted Barley,New charred 53-gallon American oak,NULL,Nose: stone fruit (nectarine; apricot; red plum); milk chocolate; subtle caramel; lightly bitter oak tannin; palate: vanilla; caramel chews; fruit notes; oak tannins; thick creamy texture; finish: papaya; lingering caramel; stone fruit; thickening oak tannins,https://www.drydiggings.com/bottles/p/bodie-5-dog-california-single-malt-pack-4;https://the-right-spirit.com/2026/01/21/bodie-5-dog-california-single-malt-2025/,2026-06-23,NULL,american_single_malt_california
American Single Malt,Elk Fence Distillery,"Santa Rosa, CA",The Briny Deep Single Malt Whiskey,own_make,NULL,FALSE,FALSE,"American Single Malt; Double Pot Distilled, Admiral Malts (Alameda) + Grizzly Malts (Rohnert Park) barley; Minnesota white oak",2 Years,NULL,NULL,92,46.0,100% Malted Barley (Admiral Malts Alameda + Grizzly Malts Rohnert Park),New American white oak (Minnesota),NULL,Maple; toffee; cherry; spice,https://www.elkfencedistillery.com/spirits;https://bottlebarn.com/products/elk-fence-the-briny-deep-single-malt-whiskey-750ml;https://distilling.com/spirit/the-briny-deep-single-malt-whiskey/,2026-06-23,NULL,american_single_malt_california
American Single Malt,Sutherland Distilling,"Livermore, CA",Home Base Single Malt Whiskey,sourced,Home Base Spirits,TRUE,FALSE,American Single Malt; ; NDP; Batch 11 released July 2025; distilled and barreled Feb 2022 at Sutherland Distilling; aged in Berkeley CA; Craft Malt Certified; Verified Water Certified; Good Food Award '23,NULL,NULL,Batch 11,92,46.0,50% Mecca Grade Estate Malt (Madras OR); 50% Woodland CA barley malted at Admiral Maltings (Alameda CA),Ex-Home Base Bourbon casks,NULL,Nose: earthy; grassy; maple; cream soda; caramel; honeyed cereal sweetness,https://www.homebasespirits.com/home-base-single-malt-whiskey,2026-06-23,NULL,american_single_malt_california
American Single Malt,Jettywave Distillery,"Half Moon Bay, CA",Maritime Single Malt,own_make,NULL,FALSE,FALSE,American Single Malt; ; Coastal-inspired; ex-bourbon barrels reclaimed from Jettywave bourbon production; Admiral Maltings barley; Gold Medal Artisan Spirits Awards; 375ml,NULL,NULL,NULL,90,45.0,100% Malted Barley (Gallagher's Best + Kilnsmith Barley from Admiral Maltings Alameda),Ex-bourbon barrels (reclaimed from Jettywave bourbon),NULL,Nose: bold toasted barley; smoky cocoa; s'mores-like graham cracker; cereal sweetness; light oak; subtle vegetal and musty; palate: graham crackers; blistered marshmallows; chocolate ganache; toasty cereal finish,https://www.jettywave.com/product-page/single-malt,2026-06-23,NULL,american_single_malt_california
American Single Malt,Redwood Empire Whiskey,"Vallejo, CA",Foggy Burl Single Malt Whiskey,own_make,NULL,FALSE,FALSE,American Single Malt; ; Small Lot Series; current Batch 003; 91 pts Whisky Advocate; 95 pts Tasting Panel Magazine; 55 barrels,NULL,NULL,Batch 003,94,47.0,100% Malted Barley,NULL,NULL,Nose: brandied cherries; port; cashew; chamomile; palate: brownie sundae; forest floor; molasses,https://redwoodempirewhiskey.com/whiskey/foggy-burl-single-malt-whiskey/,2026-06-23,NULL,american_single_malt_california
American Single Malt,Shadow Ridge Spirits,"Oceanside, CA",SR Distilled American Single Malt,own_make,NULL,FALSE,FALSE,"American Single Malt; Grain-to-Glass, veteran-owned; ex-bourbon barrel aged",NULL,NULL,NULL,90,45.0,Vienna Malt; Munich Malt; Crystal Malt; Chocolate Malt (100% malted barley),Ex-bourbon barrels,NULL,Malt and toffee forward; dark chocolate and coffee finish,https://www.srdistilled.com/our-spirits,2026-06-23,NULL,american_single_malt_california
American Single Malt,Shadow Ridge Spirits,"Oceanside, CA",SR Distilled Single Malt (Peated),own_make,NULL,FALSE,FALSE,"American Single Malt; Grain-to-Glass, veteran-owned; ex-bourbon barrel aged; heavily peated and cherry wood smoked barley",NULL,NULL,NULL,90,45.0,Heavily Peated Barley; Cherry Wood Smoked Barley; Vienna Malt; Crystal Malt (100% malted barley),Ex-bourbon barrels,NULL,Smokey and malty; hints of stone fruit; leather; tobacco spice,https://www.srdistilled.com/our-spirits,2026-06-23,NULL,american_single_malt_california
American Single Malt,Shelter Distilling,"Mammoth Lakes, CA",American Single Malt Whiskey,own_make,NULL,FALSE,FALSE,"American Single Malt; Double Pot Distilled, ≥6 months aged; Hungarian oak chips supplemental treatment (24 hrs); Sierra Nevada snowmelt water; char level 3 barrels; TTB COLA verification recommended re: oak chip treatment",NULL,NULL,NULL,90,45.0,Colorado 2 Row Pale Malt; Crystal Malt (100% malted barley),American oak barrels (char level 3),Hungarian Oak chips (24 hrs supplemental treatment),Nose: vanilla; popcorn; peppery; malty sweetness; palate: vanilla; cola; bittersweet chocolate; pineapple; salted potato chips; buttery mouthfeel; medium finish,https://shelterdistilling.com;https://thewhiskeywash.com/reviews/whiskey-review-shelter-distilling-american-single-malt/,2026-06-23,NULL,american_single_malt_california
