spirit_type,distillery,distillery_location,spirit_name,producer_type,producer_brand,is_ndp,is_template,special_designation,age_statement,vintage,batch_lot,proof,abv,mash_bill,barrel_type,cask_finish,tasting_notes,source_urls,last_verified,label_image_url,cohort
Liqueur,Fratelli Averna,"Caltanissetta, Italy",Averna,blended,NULL,FALSE,FALSE,Amaro; Riserva Don Salvatore,NULL,NULL,NULL,68,34,NULL,NULL,NULL,"Very limited edition (1868 bottles) honoring founder Salvatore Averna; same ~60 botanicals as the standard amaro but with longer 21-month maturation and higher strength. Rooty, woody, herbal with red berry, dark chocolate, vanilla and Christmas spice; complex, dry and bitter.",https://www.diffordsguide.com/beer-wine-spirits/5854/averna-don-salvatore-amaro; https://www.vino.com/en/dettaglio/amaro-riserva-don-salvatore-averna.html,2026-06-26,https://cdn.diffordsguide.com/bws/ZY05Ga/product-image/0/512x.webp,liqueur_italy
Liqueur,Gruppo Montenegro,"Bologna, Italy",Amaro Montenegro,own_make,NULL,FALSE,FALSE,Amaro,NULL,NULL,NULL,46,23,NULL,NULL,NULL,"Italy's iconic amaro created by Stanislao Cobianchi in 1885; recipe of more than 40 botanicals. Smooth, gently bitter with orange, rose, vanilla and warm spice; versatile digestif and cocktail base.",https://en.wikipedia.org/wiki/Amaro_Montenegro; https://amaromontenegro.us/; https://www.diffordsguide.com/beer-wine-spirits/1818/montenegro-amaro,2026-06-26,https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Amaro_Montenegro.jpg/960px-Amaro_Montenegro.jpg,liqueur_italy
Liqueur,Ramazzotti,"Milan, Italy",Amaro Ramazzotti,blended,NULL,FALSE,FALSE,Amaro,NULL,NULL,NULL,60,30,NULL,NULL,NULL,"The first amaro made in Italy, created 1815; bitter aperitif/digestif from 33 herbs including gentian and orange peel, with vibrant orange and bergamot notes.",https://www.ramazzotti1815.com/en-us/products/amaro/; https://www.diffordsguide.com/beer-wine-spirits/1819/ramazzotti-amaro,2026-06-26,https://cdn.diffordsguide.com/bws/rZxWea/product-image/0/512x.webp,liqueur_italy
Liqueur,Ramazzotti,"Milan, Italy",Ramazzotti,blended,NULL,FALSE,FALSE,Aperitif Liqueur; Aperitivo Rosato,NULL,NULL,NULL,30,15,NULL,NULL,NULL,"Mixable bitter aperitivo with fresh notes of hibiscus and fruity orange blossom; pink-hued, designed for spritz-style serves.",https://www.ramazzotti1815.com/en-us/products/aperitivo-rosato/; https://diffordsguide.com/beer-wine-spirits/6760/aperitivo-rosato-ramazzotti,2026-06-26,https://cdn.diffordsguide.com/bws/Nyd4WD/product-image/0/512x.webp,liqueur_italy
Liqueur,Ramazzotti,"Milan, Italy",Ramazzotti,blended,NULL,FALSE,FALSE,Amaro; Menta,NULL,NULL,NULL,64,32,NULL,NULL,NULL,"Mint expression of Amaro Ramazzotti; intense fresh mint and menthol with a hint of citrus over the amaro base, clean refreshing finish.",https://www.ramazzotti1815.com/en-us/products/menta/; https://www.thewhiskyexchange.com/p/43735/ramazzotti-menta,2026-06-26,https://img.thewhiskyexchange.com/540/vermo_ram1.jpg,liqueur_italy
Liqueur,Ramazzotti,"Milan, Italy",Ramazzotti,blended,NULL,FALSE,FALSE,Cream Liqueur; Crema,NULL,NULL,NULL,34,17,NULL,NULL,NULL,"The house's first cream liqueur, blending the Amaro Ramazzotti character with cream for a sweet, smooth profile.",https://www.ramazzotti1815.com/en-us/products/crema/,2026-06-26,https://www.ramazzotti1815.com/wp-content/uploads/2020/11/crema-hero.jpg,liqueur_italy
Liqueur,Ramazzotti,"Milan, Italy",Ramazzotti,blended,NULL,FALSE,FALSE,Anise Liqueur; Sambuca; Black,NULL,NULL,NULL,80,40,NULL,NULL,NULL,"Black sambuca produced with star anise and cinnamon; slightly thicker, richer palate and softer finish than white sambuca.",https://www.lcbo.com/en/ramazzotti-black-sambuca-347484; https://www.ramazzotti1815.com/en-us/products/black/,2026-06-26,https://aem.lcbo.com/content/dam/lcbo/products/3/4/7/4/347484.jpg.thumb.319.319.png,liqueur_italy
Liqueur,Nonino Distillatori,"Percoto, Italy",Amaro Nonino Quintessentia,own_make,NULL,FALSE,FALSE,Amaro,NULL,NULL,NULL,70,35,NULL,NULL,NULL,"Botanical recipe including gentian, saffron, licorice, rhubarb, sweet and bitter orange, tamarind, quassia bark, cinchona bark and galangal; aged minimum 1 year on a base of UE grape distillate.",https://www.grappanonino.it/en/amaro-and-liqueurs/amaro-nonino-quintessentia/,2026-06-26,https://www.grappanonino.it/app/uploads/2016/12/amaro-nonino-quintessentia.jpg,liqueur_italy
Liqueur,Nonino Distillatori,"Percoto, Italy",Amaro Nonino Quintessentia,own_make,NULL,FALSE,FALSE,Amaro; Riserva 24 Months,24 months,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://www.grappanonino.it/en/amaro-and-liqueurs/amaro-nonino-quintessentia-riserva-24-months/,2026-06-26,https://www.grappanonino.it/app/uploads/2021/11/amaro-nonino-quintessentia-riserva-1.jpg,liqueur_italy
Liqueur,Nonino Distillatori,"Percoto, Italy",L'Aperitivo Nonino BotanicalDrink,own_make,NULL,FALSE,FALSE,Aperitif Liqueur,NULL,NULL,NULL,42,21,NULL,NULL,NULL,"Fresh and fruity with citrous notes and scents of soft fruits, lightly bitter; infusion of botanicals ennobled by UE Grape Distillate Fragolino Monovitigno.",https://www.grappanonino.it/en/amaro-and-liqueurs/laperitivo-nonino-botanicaldrink/,2026-06-16,https://www.grappanonino.it/app/uploads/2018/11/aperitivo_1200x20001.jpg,liqueur_italy
Liqueur,Nonino Distillatori,"Percoto, Italy",Prunella Mandorlata Nonino,own_make,NULL,FALSE,FALSE,Fruit Liqueur,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://www.grappanonino.it/en/amaro-and-liqueurs/prunella-mandorlata/,2026-06-26,https://www.grappanonino.it/app/uploads/2016/12/prunella-2023-menu.jpg,liqueur_italy
Liqueur,Distilleria Varnelli,"Muccia, Italy",Amaro Sibilla,own_make,NULL,FALSE,FALSE,Amaro,NULL,NULL,NULL,68,34,NULL,NULL,NULL,"Dense, dark brown; strong aromas of bitter herbs and dried fruit (chestnuts, walnut husk), coffee and honey; honey sweetness followed by intense bitter tannic taste, long finish. Decoction of herbs, roots and barks cooked over wood fire, sweetened with honey.",https://www.varnelli.it/en/amaro-sibilla,2026-06-16,https://www.varnelli.it/allegati/contenuti/20211027/amaro_sibilla_new.jpg,liqueur_italy
Liqueur,Distilleria Varnelli,"Muccia, Italy",Amaro dell'Erborista,own_make,NULL,FALSE,FALSE,Amaro,NULL,NULL,NULL,42,21,NULL,NULL,NULL,"Tobacco colour with brick-red shades, opaque; aromas of stewed ripe fruit and sultana, gentian, rhubarb, sandalwood and honey; dry, bitter, warm with powerful tannic structure. Decoction of herbs, roots and barks over wood fire, sweetened only with pure honey.",https://www.varnelli.it/en/amaro-dellerborista,2026-06-16,https://www.varnelli.it/allegati/contenuti/20201029/erborista0.jpg,liqueur_italy
Liqueur,Distilleria Varnelli,"Muccia, Italy",Mandarino Liquore Varnelli,own_make,NULL,FALSE,FALSE,Fruit Liqueur,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://www.varnelli.it/en/mandarino-liquore,2026-06-16,NULL,liqueur_italy
Liqueur,Distilleria Varnelli,"Muccia, Italy",Caffe Moka Varnelli,own_make,NULL,FALSE,FALSE,Coffee Liqueur,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://www.varnelli.it/en/caffe-moka,2026-06-16,NULL,liqueur_italy
Liqueur,Lucano 1894,"Pisticci, Italy",Amaro Lucano,own_make,NULL,FALSE,FALSE,Amaro,NULL,NULL,NULL,56,28,NULL,NULL,NULL,"Secret recipe of more than 30 herbs (including wormwood, gentian, holy thistle); created 1894.",https://www.amarolucano.it/en/amaro-lucano,2026-06-16,https://www.amarolucano.it/assets/www/images/products/linea_lucano/amaro_lucano_2025.png,liqueur_italy
Liqueur,Lucano 1894,"Pisticci, Italy",Amaro Lucano,own_make,NULL,FALSE,FALSE,Amaro; Anniversario,NULL,NULL,NULL,68,34,NULL,NULL,NULL,"Premium version flavoured with more than 30 herbs including wormwood, gentian and holy thistle; created to mark the company's 120th anniversary.",https://www.amarolucano.it/en/amaro-lucano-anniversario; https://www.diffordsguide.com/beer-wine-spirits/liqueurs-alc-cordials/botanical-herb/spice/BWS005858/lucano-anniversario-amaro,2026-06-28,NULL,liqueur_italy
Liqueur,Lucano 1894,"Pisticci, Italy",Lucano Amaro Essenza,own_make,NULL,FALSE,FALSE,Amaro,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://www.amarolucano.it/en/amarolucano_essenza,2026-06-16,NULL,liqueur_italy
Liqueur,Lucano 1894,"Pisticci, Italy",Amaro Lucano alla Menta,own_make,NULL,FALSE,FALSE,Amaro; Menta,NULL,NULL,NULL,56,28,NULL,NULL,NULL,Mint-flavoured version of the more-than-30-herb Amaro Lucano recipe.,https://www.amarolucano.it/en/amaro-lucano-menta,2026-06-28,NULL,liqueur_italy
Liqueur,Distilleria F.lli Caffo,"Limbadi, Italy",Vecchio Amaro del Capo,own_make,NULL,FALSE,FALSE,Amaro,NULL,NULL,NULL,70,35,NULL,NULL,NULL,"Selection of 29 Calabrian herbs, spices, roots, fruits and flowers including sweet and bitter oranges, tangerines, chamomile, juniper, licorice, anise, mint and hyssop.",https://www.vecchioamarodelcapo.com/en/; https://it.wikipedia.org/wiki/Vecchio_Amaro_del_Capo,2026-06-26,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Amaro_del_Capo.png/960px-Amaro_del_Capo.png,liqueur_italy
Liqueur,Distilleria F.lli Caffo,"Limbadi, Italy",Vecchio Amaro del Capo,own_make,NULL,FALSE,FALSE,Amaro; Riserva del Centenario,NULL,NULL,NULL,75,37.5,NULL,NULL,NULL,"Intense amber; aromas of citrus, candied fruit, saffron, cinnamon, licorice and vanilla; built on brandy aged 30-50 years in Slovenian oak blended with 29 Calabrian botanicals.",https://www.caffo.com/dett_prodotto.asp?id_a=12698,2026-06-28,NULL,liqueur_italy
Liqueur,Distilleria F.lli Caffo,"Limbadi, Italy",Vecchio Amaro del Capo,own_make,NULL,FALSE,FALSE,Amaro; Red Hot Edition,NULL,NULL,NULL,70,35,NULL,NULL,NULL,Original Amaro del Capo recipe of 29 Calabrian botanicals combined with the pungent heat of Calabrian chilli pepper.,https://www.vecchioamarodelcapo.com/en/red-hot-edition/,2026-06-28,NULL,liqueur_italy
Liqueur,Paolo Lazzaroni & Figli,"Saronno, Italy",Lazzaroni Amaro,own_make,NULL,FALSE,FALSE,Amaro,NULL,NULL,NULL,50,25,NULL,NULL,NULL,Member of the amari family distinguished by higher ABV and lower sugar content than typical liqueurs.,https://www.lazzaroni.it/en/grappe-and-bitters/amaro-25-22.html,2026-06-26,https://www.lazzaroni.it/59-large_default/amaro-25%C2%B0.jpg,liqueur_italy
Liqueur,Paolo Lazzaroni & Figli,"Saronno, Italy",Amaretto Lazzaroni 1851,own_make,NULL,FALSE,FALSE,Nut Liqueur,NULL,NULL,NULL,48,24,NULL,NULL,NULL,"Authentic Italian amaretto since 1851, made and bottled in Saronno according to an old family recipe.",https://www.lazzaroni.it/en/classic-liqueurs/amaretto-lazzaroni-1851-24-1.html,2026-06-26,https://www.lazzaroni.it/68-large_default/amaretto-lazzaroni-1851-24%C2%B0.jpg,liqueur_italy
Liqueur,Bepi Tosolini,"Povoletto, Italy",Amaro Tosolini,own_make,NULL,FALSE,FALSE,Amaro,NULL,NULL,NULL,60,30,NULL,NULL,NULL,"Extractions from 15 alpine and Mediterranean herbs (notably gentian, hand-peeled bitter orange peel, marine wormwood Santonico) in pure grape distillate; matured in ash-wood barrels; complex, balanced, bitter-orange aftertaste with sweet spice finish.",https://www.bepitosolini.it/en/products/amaro-tosolini/,2026-06-16,https://www.bepitosolini.it/wp-content/uploads/2021/04/bepi-tosolini-amaro-tosolini.png,liqueur_italy
Liqueur,Meletti,"Ascoli Piceno, Italy",Amaro Meletti,own_make,NULL,FALSE,FALSE,Amaro,NULL,NULL,NULL,64,32,NULL,NULL,NULL,Digestif traditionally served neat or on the rocks after a meal; saffron-and-herb character.,https://www.meletti.it/prodotto_dettaglio.php?prodotto=amaro&cat=liquori; https://distiller.com/spirits/amaro-meletti,2026-06-26,https://www.meletti.it/images/share.jpg,liqueur_italy
Liqueur,Meletti,"Ascoli Piceno, Italy",Anisetta Meletti,own_make,NULL,FALSE,FALSE,Anise Liqueur,NULL,NULL,NULL,68,34,NULL,NULL,NULL,"Sweet but not cloying; rich, complex anise flavour with nuances of aromatic herbs and a slight licorice aftertaste.",https://www.meletti.it/; https://bottleofitaly.com/en/products/anisetta-0-7l-meletti,2026-06-26,http://bottleofitaly.com/cdn/shop/products/meletti-anisetta-cl70-anice-bottle-of-italy_grande.jpg,liqueur_italy
Liqueur,Meletti,"Ascoli Piceno, Italy",Meletti 1870 Bitter,own_make,NULL,FALSE,FALSE,Aperitif Liqueur,NULL,NULL,NULL,50,25,NULL,NULL,NULL,Bitter aperitivo-style liqueur.,https://www.amoreinamaro.com/bitter/meletti-1870-bitter,2026-06-16,NULL,liqueur_italy
Liqueur,Distilleria Nardini (Bortolo Nardini),"Bassano del Grappa, Italy",Amaro Nardini,own_make,NULL,FALSE,FALSE,Amaro,NULL,NULL,NULL,58,29,NULL,NULL,NULL,NULL,https://www.nardini.it/shop/category/19644507/liquori-e-amari,2026-06-16,NULL,liqueur_italy
Liqueur,Distilleria Nardini (Bortolo Nardini),"Bassano del Grappa, Italy",Nardini Mandorla,own_make,NULL,FALSE,FALSE,Nut Liqueur,NULL,NULL,NULL,100,50,NULL,NULL,NULL,Grappa with added cherry distillate and bitter almond extracts.,https://www.nardini.it/shop/category/19644507/liquori-e-distillati,2026-06-16,NULL,liqueur_italy
Liqueur,Distilleria Nardini (Bortolo Nardini),"Bassano del Grappa, Italy",Nardini Tagliatella,own_make,NULL,FALSE,FALSE,Herbal Liqueur,NULL,NULL,NULL,70,35,NULL,NULL,NULL,"Made with grappa, sour cherry, orange and herbs.",https://www.nardini.it/product/19646726/tagliatella-r-,2026-06-26,http://egress.storeden.net/jpg/66d874ed202628fb6eab6d3e/file.jpg,liqueur_italy
Liqueur,Distilleria Nardini (Bortolo Nardini),"Bassano del Grappa, Italy",Nardini Acqua di Cedro,own_make,NULL,FALSE,FALSE,Fruit Liqueur,NULL,NULL,NULL,58,29,NULL,NULL,NULL,"Brings out the freshness of citron fruit, with an intense citrusy aroma.",https://www.nardini.it/product/19646717/acqua-di-cedro,2026-06-26,http://egress.storeden.net/jpg/68dd3bd500f22006edc819b7/file.jpg,liqueur_italy
Liqueur,Poli Distillerie,"Schiavon, Italy",Poli Vaca Mora,own_make,NULL,FALSE,FALSE,Amaro,NULL,NULL,NULL,64,32,NULL,NULL,NULL,"Natural infusion of digestive plants, herbs and flowers in grappa and alcohol; Veneto amaro.",https://www.poligrappa.com/eng/liqueurs/vaca-mora,2026-06-16,NULL,liqueur_italy
Liqueur,Poli Distillerie,"Schiavon, Italy",Poli Vaca Mora,own_make,NULL,FALSE,FALSE,Amaro; Riserva,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://www.poligrappa.com/eng/liqueurs/vaca-mora-riserva,2026-06-16,NULL,liqueur_italy
Liqueur,Poli Distillerie,"Schiavon, Italy",Poli Miele,own_make,NULL,FALSE,FALSE,Herbal Liqueur,NULL,NULL,NULL,70,35,NULL,NULL,NULL,"Liqueur of Poli grappa flavoured with acacia blossom honey and herbal oil essences; aromas of blooming meadow and alpine wood, sweet but not too intense.",https://www.poligrappa.com/eng/grappas/poli-miele,2026-06-16,NULL,liqueur_italy
Liqueur,Distilleria Santa Teresa dei F.lli Marolo,"Alba, Italy",Marolo Milla,own_make,NULL,FALSE,FALSE,Herbal Liqueur,NULL,NULL,NULL,70,35,NULL,NULL,NULL,Chamomile flowers picked fully ripe and steeped 11 months in Nebbiolo grappa; soothing floral character.,https://www.marolo.com/en/liquori-vini-aromatizzati/liquore-camomilla-con-grappa-milla.html,2026-06-28,NULL,liqueur_italy
Liqueur,Braulio (Gruppo Campari),"Bormio, Italy",Amaro Braulio,own_make,NULL,FALSE,FALSE,Amaro,NULL,NULL,NULL,42,21,NULL,NULL,NULL,"Alpine amaro made with over 20 Alpine herbs including gentian, thyme, mint, yarrow, achillea, wormwood and juniper; whole botanicals crushed on-site, no extracts. Born in Bormio 1875.",https://www.amarobraulio.com/; https://en.wikipedia.org/wiki/Braulio_(liqueur),2026-06-26,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Braulio.jpg/960px-Braulio.jpg,liqueur_italy
Liqueur,Braulio (Gruppo Campari),"Bormio, Italy",Amaro Braulio,own_make,NULL,FALSE,FALSE,Amaro; Riserva Speciale,24 months,NULL,NULL,49.4,24.7,NULL,NULL,NULL,"Aged minimum 24 months in small oak barriques at higher ABV, then milder filtration; Alpine herbal recipe.",https://en.wikipedia.org/wiki/Braulio_(liqueur); https://www.onlybitters.com/braulio-riserva-speciale-700ml-2017-limited-release,2026-06-26,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Braulio.jpg/960px-Braulio.jpg,liqueur_italy
Liqueur,Antica Erboristeria Cappelletti,"Trentino-Alto Adige, Italy",Cappelletti Amaro Sfumato Rabarbaro,own_make,NULL,FALSE,FALSE,Amaro,NULL,NULL,NULL,40,20,NULL,NULL,NULL,"Built on Chinese rhubarb root grown in Trentino and Veneto; smoky, rich rabarbaro character. Made in house by the fourth-generation Cappelletti family.",https://alpenz.com/product-sfumato.html; https://en.wikipedia.org/wiki/Cappelletti_(distillery),2026-06-16,NULL,liqueur_italy
Liqueur,Antica Erboristeria Cappelletti,"Trentino-Alto Adige, Italy",Cappelletti Amaro Pasubio,own_make,NULL,FALSE,FALSE,Amaro,NULL,NULL,NULL,34,17,NULL,NULL,NULL,"On a base of rich aged wine: notes of blueberries, pine and smoke with bitter alpine herbs. Recipe dates to the early 20th century.",https://winetherapynyc.com/products/antica-erboristeria-cappelletti-amaro-sfumato-rabarbaro-liqueur-copy; https://en.wikipedia.org/wiki/Cappelletti_(distillery),2026-06-26,http://winetherapynyc.com/cdn/shop/files/AmaroPasubioVinoAmaro750ml.jpg,liqueur_italy
Liqueur,Zucca (Gruppo Campari),"Milan, Italy",Rabarbaro Zucca,own_make,NULL,FALSE,FALSE,Amaro,NULL,NULL,NULL,60,30,NULL,NULL,NULL,"Chinese rhubarb root macerated with bitter orange peel, cardamom and a proprietary botanical blend; smoky-amber, earthy-tart bitterness. Created by Ettore Zucca, Milan, 1845.",https://distiller.com/spirits/zucca-rabarbaro; https://www.astorwines.com/item/34661,2026-06-16,NULL,liqueur_italy
Liqueur,Giovanni Bosca Tosti,"Canelli, Italy",Cardamaro Vino Amaro,own_make,NULL,FALSE,FALSE,Amaro,NULL,NULL,NULL,34,17,NULL,NULL,NULL,Wine-based amaro flavoured with cardoon (Cardo Gobbo di Nizza Monferrato) and blessed thistle plus a secret blend of botanicals; rested minimum 6 months in oak. Marketed as 'the only Italian amaro wine.',https://www.cardamaro.it/wp-content/uploads/2017/07/Scheda-Cardamaro-2-INGLESE.pdf; https://www.cardamaro.it/en/,2026-06-16,NULL,liqueur_italy
Liqueur,Distilleria F.lli Caffo,"Genoa, Italy",Amaro Santa Maria al Monte,own_make,NULL,FALSE,FALSE,Amaro,NULL,NULL,NULL,80,40,NULL,NULL,NULL,"Composed of 36 herbs, spices, flowers, roots and plants from four continents; aged about a year and a half. Recipe unchanged since 1858, originating with Franciscan monks in Genoa.",https://it.wikipedia.org/wiki/Amaro_Santa_Maria_al_Monte; https://bottleofitaly.com/products/amaro-santa-maria-al-monte-1lt,2026-06-26,https://upload.wikimedia.org/wikipedia/commons/8/8a/Amaro_Santa_Maria_al_Monte.jpg,liqueur_italy
Liqueur,Formidabile Liquori & Affini,"Rome, Italy",Amaro Formidabile,own_make,NULL,FALSE,FALSE,Amaro,NULL,NULL,NULL,65,32.5,NULL,NULL,NULL,"Cold maceration of 14 selected botanicals (including cinchona, rhubarb and citrus) in grain alcohol, no additives or colorants. Created 2015 in San Basilio, Rome.",https://www.amaroformidabile.net/; https://www.amazon.it/Amaro-Formidabile-artigianalmente-officinali-ingredienti/dp/B07KMLYR4V,2026-06-16,NULL,liqueur_italy
Liqueur,Vecchio Magazzino Doganale,"Montalto Uffugo, Italy",Jefferson Amaro Importante,own_make,NULL,FALSE,FALSE,Amaro,NULL,NULL,NULL,60,30,NULL,NULL,NULL,Calabrian amaro/aperitivo-bitter.,https://www.wine-searcher.com/find/vecchio+magazzino+doganale+jefferson+amaro+liqueur+calabria+italy/1/usa; https://karadarshop.com/en/distillates-grappa-and-liqueurs/jefferson-amaro-importante-calabrian-taste-aperitiv-bitter,2026-06-26,https://karadarshop.com/34977-medium_default/jefferson-amaro-importante-calabrian-taste-aperitiv-bitter.jpg,liqueur_italy
Liqueur,Vittone,"Chivasso, Italy",Fernet Vittone,own_make,NULL,FALSE,FALSE,Amaro,NULL,NULL,NULL,80,40,NULL,NULL,NULL,Classic fernet-style herbal amaro.,https://www.totalwine.com/spirits/amaro-aperitif-vermouth/amaro/fernet/vittone-fernet-classico/p/2126259158; https://specsonline.com/shop/spirits/vittone-fernet-the-original-amaro-liqueur/,2026-06-26,https://www.totalwine.com/dynamic/490x/images/2126259158/2126259158-1-fr.png,liqueur_italy
Liqueur,Illva Saronno,"Saronno, Italy",Amaro 18 Isolabella,own_make,NULL,FALSE,FALSE,Amaro,NULL,NULL,NULL,60,30,NULL,NULL,NULL,"Dark amaro from the infusion of 18 types of herbs; original recipe from 1871, reformulated 1989.",https://it.wikipedia.org/wiki/Amaro_18_Isolabella; https://www.masterofmalt.com/liqueurs/isolabella/isolabella-amaro-18-liqueur/,2026-06-26,https://upload.wikimedia.org/wikipedia/commons/9/99/Amaro_18_Isolabella%2C_bottle.jpg,liqueur_italy
