spirit_type,distillery,distillery_location,spirit_name,producer_type,producer_brand,is_ndp,is_template,special_designation,age_statement,vintage,batch_lot,proof,abv,mash_bill,barrel_type,cask_finish,tasting_notes,source_urls,last_verified,label_image_url,cohort
Bourbon,Undisclosed (TN/KY/IN),NULL,Barrell Bourbon,sourced,Barrell Craft Spirits,TRUE,FALSE,Bourbon,NULL,NULL,Batch 035,117.5,58.75,Corn 78% / Rye 18% / Malted Barley 4%,New charred American oak,NULL,"Lemon curd, cherry, banana bread on nose; Mexican hot chocolate, cinnamon, dried chili pepper on palate; lime zest, amaretto, rye spice on finish",https://www.barrellbourbon.com/bourbonbatches,2026-06-26,NULL,bourbon_ndps_bottlers
Bourbon,Undisclosed (TN/KY/IN),NULL,Barrell Bourbon,sourced,Barrell Craft Spirits,TRUE,FALSE,Bourbon,NULL,NULL,Batch 036,114.44,57.22,Corn 79% / Rye 16% / Malted Barley 5%,New charred American oak,NULL,"Honey, lime, tangerine, apricot on nose; caramel, cherry cola, pecan pie, chocolate torte on palate; cinnamon, white pepper, citrus zest, cherry on finish",https://www.barrellbourbon.com/bourbonbatches,2026-06-26,NULL,bourbon_ndps_bottlers
Bourbon,Undisclosed (TN/KY/IN),NULL,Barrell Bourbon,sourced,Barrell Craft Spirits,TRUE,FALSE,Bourbon,NULL,NULL,Batch 037,111.38,55.69,Corn 78% / Rye 18% / Malted Barley 4%,New charred American oak,NULL,"Sour Granny Smith, salted caramel, peach sun tea on nose; candied ginger, green cardamom, spiced orange on palate; spiced pineapple upside-down cake, cocoa, orange zest on finish",https://www.barrellbourbon.com/bourbonbatches,2026-06-26,NULL,bourbon_ndps_bottlers
Bourbon,Undisclosed (US),NULL,Barrell Dovetail,sourced,Barrell Craft Spirits,TRUE,FALSE,Bourbon,NULL,NULL,NULL,NULL,NULL,NULL,New charred American oak,Dunn Vineyards Cabernet Sauvignon casks; Late Bottled Vintage Port pipes; blackstrap molasses rum casks,"Canelé, panna cotta, smoked apricot, sloe gin on nose; cocoa, molasses, burnt marshmallow, cola, nutmeg on palate; rose jelly, chestnut honey, hazelnut, eucalyptus on finish",https://www.barrellbourbon.com/dovetail,2026-06-26,NULL,bourbon_ndps_bottlers
Bourbon,Undisclosed (US),NULL,Barrell Vantage,sourced,Barrell Craft Spirits,TRUE,FALSE,Bourbon,NULL,NULL,NULL,NULL,NULL,NULL,New charred American oak,Mizunara oak casks; French oak casks; toasted American virgin oak casks,"Creme brûlée, coconut oil, chocolate pudding, tarragon, nutmeg on nose; espresso, maple syrup richness on palate; green grapes, red plums, za'atar, crystallized ginger on finish",https://www.barrellbourbon.com/vantage,2026-06-26,NULL,bourbon_ndps_bottlers
Bourbon,Undisclosed (KY/TN/IN),NULL,Barrell Cigar Blend Bourbon,sourced,Barrell Craft Spirits,TRUE,FALSE,Bourbon,NULL,NULL,NULL,111.2,55.6,NULL,New charred American oak,Madeira casks; Armagnac casks; rum casks; Hungarian oak casks,"Sourdough, pipe tobacco, cedar chest on nose; warm cola, cinnamon, pistachio, dried cherries, pu'er tea on palate; sweet vermouth, clove, cocoa powder, incense on finish",https://www.barrellbourbon.com/cigarblend,2026-06-26,NULL,bourbon_ndps_bottlers
Bourbon,Undisclosed (KY/IN/TN/MD),NULL,Barrell Foundation Bourbon,sourced,Barrell Craft Spirits,TRUE,FALSE,Bourbon,NULL,NULL,NULL,100,50,Corn 73% / Rye 23% / Malted Barley 4%,New charred American oak,NULL,"Honey, candied strawberry, dark cherry on nose; maple pecans, dark chocolate, cinnamon, tiramisu on palate; creamy finish with cinnamon, toffee, vanilla pudding",https://www.barrellbourbon.com/foundation,2026-06-26,NULL,bourbon_ndps_bottlers
Bourbon,Undisclosed (KY/IN/TN/MD),NULL,Barrell Foundation Double Barrel Bourbon,sourced,Barrell Craft Spirits,TRUE,FALSE,Bourbon,NULL,NULL,NULL,100,50,Corn 73% / Rye 23% / Malted Barley 4%,New charred American oak,New American oak (secondary maturation),"Caramel, milk chocolate, baked apples on nose; orange sponge cake, lightly roasted coffee, cinnamon, dark chocolate on palate; vanilla, orange, white pepper, cinnamon on finish",https://www.barrellbourbon.com/doublebarrel,2026-06-26,NULL,bourbon_ndps_bottlers
Bourbon,Undisclosed (US),NULL,Barrell New Year Bourbon,sourced,Barrell Craft Spirits,TRUE,FALSE,Bourbon,NULL,2026,NULL,110.3,55.15,Corn 74% / Rye 21% / Malted Barley 4% / Wheat 1%,New charred American oak,NULL,"White peach, Rainier cherry on nose; tart apple, meyer lemon, oatmeal, pumpkin bread on palate; pumpkin pie, baking spices, roasted chestnut on finish",https://www.barrellbourbon.com/newyear,2026-06-26,NULL,bourbon_ndps_bottlers
Bourbon,Undisclosed (US),NULL,Barrell New Year Bourbon,sourced,Barrell Craft Spirits,TRUE,FALSE,Bourbon,NULL,2025,NULL,112.1,56.05,NULL,New charred American oak,NULL,"Chamomile tea, lemon, pear on nose; thyme, lemon balm, peppermint, Meyer lemon on palate; tea tree, grapefruit, maraschino liqueur on finish",https://www.barrellbourbon.com/newyear,2026-06-26,NULL,bourbon_ndps_bottlers
Bourbon,Undisclosed (US),NULL,Barrell New Year Bourbon,sourced,Barrell Craft Spirits,TRUE,FALSE,Bourbon,NULL,2024,NULL,113,56.5,NULL,New charred American oak,NULL,"Fresh and baked apples, lemon, stewed peaches on nose; cherry, cinnamon doughnuts, apple cider, vanilla on palate; lemon cream, cinnamon, apple cider on finish",https://www.barrellbourbon.com/newyear,2026-06-26,NULL,bourbon_ndps_bottlers
Bourbon,Undisclosed (US),NULL,Barrell New Year Bourbon,sourced,Barrell Craft Spirits,TRUE,FALSE,Bourbon,NULL,2023,NULL,113.54,56.77,NULL,New charred American oak,NULL,"Brioche, caramel, sandalwood on nose; black cherry soda, vanilla, nutmeg, cardamom on palate; horchata, white chocolate, candied chili pepper on finish",https://www.barrellbourbon.com/newyear,2026-06-26,NULL,bourbon_ndps_bottlers
Bourbon,Undisclosed (US),NULL,Barrell New Year Bourbon,sourced,Barrell Craft Spirits,TRUE,FALSE,Bourbon,NULL,2022,NULL,115.34,57.67,NULL,New charred American oak,NULL,"Carrot cake, cream cheese frosting, nectarine on nose; sour apple candy, banana pudding, hazelnut on palate; green tea, pandan leaf, grains of paradise on finish",https://www.barrellbourbon.com/newyear,2026-06-26,NULL,bourbon_ndps_bottlers
Bourbon,Ross & Squibb Distillery,"Lawrenceburg, IN",Smooth Ambler Old Scout Bourbon,sourced,Smooth Ambler Spirits Co.,TRUE,FALSE,Bourbon,NULL,NULL,NULL,99,49.5,Corn 60% / Rye 36% / Malted Barley 4%,New charred American oak,NULL,"Spicy tobacco, baking spices, toasted oak on nose; caramel, toasted oak, leather, sweet cigar on palate; cinnamon spice, graham cracker, toasted marshmallow, caramel on finish",https://www.breakingbourbon.com/review/smooth-ambler-old-scout-bourbon-nas-batch-32,2026-06-26,NULL,bourbon_ndps_bottlers
Bourbon,Ross & Squibb Distillery,"Lawrenceburg, IN",Brother's Bond Straight Bourbon Whiskey,sourced,Brother's Bond,TRUE,FALSE,Bourbon,NULL,NULL,NULL,80,40,Corn 65% / Rye 22% / Wheat and Barley 13%,New charred American oak,NULL,"Baked banana bread, jammy ripe fruit, walnuts, orange honey on nose; rich honey sweetness, black tea spice, dried fruits on palate; toasted cereal grain, honeysuckle, warm spice on finish",https://thewhiskeywash.com/american-whiskey/the-ultimate-guide-to-brothers-bond-bourbon-whiskey/,2026-06-26,NULL,bourbon_ndps_bottlers
Bourbon,Ross & Squibb Distillery,"Lawrenceburg, IN",Brother's Bond Original Cask Strength Straight Bourbon Whiskey,sourced,Brother's Bond,TRUE,FALSE,Bourbon,NULL,NULL,NULL,114.08,57.04,Corn 65% / Rye 22% / Wheat and Barley 13%,New charred American oak,NULL,"Caramel, cocoa, dried fruit, walnuts on nose; leather, tobacco, dried fruit on palate; long finish with cinnamon and warm spice",https://www.bourbonbanter.com/brothers-bond-cask-strength-bourbon-review/,2026-06-26,NULL,bourbon_ndps_bottlers
Bourbon,Undisclosed (KY),NULL,Brother's Bond Bottled-in-Bond Straight Bourbon Whiskey,sourced,Brother's Bond,TRUE,FALSE,Bonded Bourbon; ; Bottled in Bond,7 Years,NULL,NULL,100,50,Corn 51% / Rye 39% / Malted Rye 10%,New charred American oak,NULL,NULL,https://www.prnewswire.com/news-releases/brothers-bond-bourbon-pays-tribute-to-bourbon-history-with-7-year-old-bottled-in-bond-release-302269408.html,2026-06-26,NULL,bourbon_ndps_bottlers
Bourbon,Undisclosed (US),NULL,Cleveland Black Reserve,sourced,Cleveland Whiskey,TRUE,FALSE,Bourbon,NULL,NULL,NULL,100,50,Corn 75% / Rye 21% / Malted Barley 4%,New charred American oak,NULL,"Sweet vanilla oak, butterscotch, caramel on nose; crushed clove, cinnamon, vanilla on palate; pecan pie, raisins, caramelized sugar on finish",https://clevelandwhiskey.com/cleveland-black-reserve/,2026-06-26,NULL,bourbon_ndps_bottlers
Bourbon,Barton 1792 Distillery,"Bardstown, KY",Kirkland Signature Bottled in Bond Bourbon,sourced,Kirkland Signature (Costco),TRUE,FALSE,Bonded Bourbon; ; Bottled in Bond,4 Years,NULL,NULL,100,50,NULL,New charred American oak,NULL,"Oak, vanilla, caramel, brown sugar on nose; brown sugar, sweet vanilla cream, cinnamon, rye spice on palate; light cinnamon, rye spice, oak on finish",https://www.breakingbourbon.com/review/kirkland-signature-bottled-in-bond-bourbon,2026-06-26,NULL,bourbon_ndps_bottlers
Bourbon,Undisclosed (KY),NULL,Jefferson's Very Small Batch,sourced,Jefferson's,TRUE,FALSE,Bourbon,NULL,NULL,NULL,82.3,41.15,NULL,New charred American oak,NULL,"Corn, vanilla, and oak with lighter floral notes and ripe plum on nose; vanilla, oak, slight honey and cherry on palate; light vanilla and slightly aged oak on finish",https://www.breakingbourbon.com/review/jeffersons-very-small-batch | https://jeffersonsbourbon.com/whiskeys/jeffersons-bourbon/,2026-06-26,NULL,bourbon_ndps_bottlers
Bourbon,Undisclosed (KY),NULL,Jefferson's Reserve,sourced,Jefferson's,TRUE,FALSE,Bourbon,NULL,NULL,NULL,90.2,45.1,NULL,New charred American oak,NULL,NULL,https://jeffersonsbourbon.com/whiskeys/jeffersons-bourbon/ | https://distiller.com/spirits/jefferson-s-reserve,2026-06-26,NULL,bourbon_ndps_bottlers
Bourbon,Undisclosed (KY),NULL,Jefferson's Reserve Cask Strength,sourced,Jefferson's,TRUE,FALSE,Bourbon,8 Years,NULL,NULL,130,65,NULL,New charred American oak,NULL,"Juicy sweet orange, cherry cordial, candy apple, guava, and dried pineapple; rich and creamy with butterscotch and salted caramel on nose; surprisingly little ethanol heat",https://thebourbonculture.com/whiskey-reviews/jeffersons-reserve-cask-strength-bourbon-2025-review/ | https://www.bourbonbanter.com/jeffersons-reserve-cask-strength-review-the-cask-strength-bourbon-you-didnt-know-you-needed/,2026-06-26,NULL,bourbon_ndps_bottlers
Bourbon,Undisclosed (KY),NULL,Jefferson's Ocean Aged at Sea,sourced,Jefferson's,TRUE,FALSE,Bourbon; ; Voyage 31,NULL,NULL,NULL,90,45,NULL,New charred American oak,NULL,"Blend of straight bourbon whiskeys; ocean-aged aboard container ship; salt, caramel, and tropical fruit notes characteristic of sea-aging maturation",https://www.tastings.com/Spirits-Review/Jeffersons-Ocean-Aged-At-Sea-Voyage-31-Blend-Of-Straight-Bourbon-Whiskeys-USA-90-Proof-08-02-2025.aspx,2026-06-26,NULL,bourbon_ndps_bottlers
Bourbon,Undisclosed (KY),NULL,Jefferson's Reserve Twin Oak,sourced,Jefferson's,TRUE,FALSE,Bourbon,10 Years,NULL,NULL,90.2,45.1,NULL,New charred American oak,"Twin Oak custom barrel (grooved stave secondary barrel, 4 months)",NULL,https://jeffersonsbourbon.com/whiskeys/jeffersons-twin-oak/ | https://www.drinkhacker.com/2019/01/10/review-jeffersons-reserve-twin-oak-and-jeffersons-ocean-cask-strength-14/,2026-06-26,NULL,bourbon_ndps_bottlers
Bourbon,Undisclosed (US),NULL,Cleveland Eighty-Seven,sourced,Cleveland Whiskey,TRUE,FALSE,Bourbon,NULL,NULL,NULL,87,43.5,Corn 75% / Rye 21% / Malted Barley 4%,New charred American oak,NULL,NULL,https://clevelandwhiskey.com/our-whiskey/,2026-06-26,NULL,bourbon_ndps_bottlers
Bourbon,Undisclosed (US),NULL,Cleveland Black Cherry Wood,sourced,Cleveland Whiskey,TRUE,FALSE,Bourbon,NULL,NULL,NULL,94,47,Corn 75% / Rye 21% / Malted Barley 4%,New charred American oak,Black cherry wood stave (pressure-aging),"Rich texture and well rounded; light flavor from the cherry wood with a slightly tart, slightly sweet spice note",https://clevelandwhiskey.com/underground/ | https://clevelandwhiskey.com/our-whiskey/,2026-06-26,NULL,bourbon_ndps_bottlers
Bourbon,Undisclosed (US),NULL,Cleveland Black Cherry Wood Full Proof,sourced,Cleveland Whiskey,TRUE,FALSE,Bourbon,NULL,NULL,NULL,115,57.5,Corn 75% / Rye 21% / Malted Barley 4%,New charred American oak,Black cherry wood stave (pressure-aging),Vanilla and caramelized cherries with hints of tobacco on nose; sweet and airy sugar cookie blossoms into rich and complex smoked cherries jubilee and cinnamon red hots on palate,https://clevelandwhiskey.com/blackcherry-full-proof/,2026-06-26,NULL,bourbon_ndps_bottlers
Bourbon,Undisclosed (US),NULL,Cleveland Wheat Penny,sourced,Cleveland Whiskey,TRUE,FALSE,Bourbon,NULL,NULL,NULL,94,47,Corn 51% / Wheat 45% / Malted Barley 4%,New charred American oak,Black cherry wood and toasted oak stave (pressure-aging),NULL,https://clevelandwhiskey.com/our-whiskey/ | https://www.ohlq.com/liquor/whiskey/american/bourbon/cleveland-wheat-penny-bourbon,2026-06-26,NULL,bourbon_ndps_bottlers
Bourbon,Undisclosed (US),NULL,Cleveland Wheat Penny Full Proof,sourced,Cleveland Whiskey,TRUE,FALSE,Bourbon,NULL,NULL,NULL,115,57.5,Corn 51% / Wheat 45% / Malted Barley 4%,New charred American oak,Black cherry wood and toasted oak stave (pressure-aging),NULL,https://clevelandwhiskey.com/our-whiskey/ | https://www.ohlq.com/liquor/whiskey/american/bourbon/cleveland-wheat-penny-bourbon-full-proof,2026-06-26,NULL,bourbon_ndps_bottlers
Bourbon,Undisclosed (US),NULL,Cleveland Apple Wood,sourced,Cleveland Whiskey,TRUE,FALSE,Bourbon,NULL,NULL,NULL,92,46,NULL,New charred American oak,Apple wood stave (pressure-aging),Light and airy body; tender sweetness with notes of baking spice backstopped by an almost tart finish,https://clevelandwhiskey.com/underground/ | https://clevelandwhiskey.com/our-whiskey/,2026-06-26,NULL,bourbon_ndps_bottlers
Bourbon,Undisclosed (US),NULL,Cleveland Sugar Maple Wood,sourced,Cleveland Whiskey,TRUE,FALSE,Bourbon,NULL,NULL,NULL,92,46,NULL,New charred American oak,Sugar maple wood stave (pressure-aging),"Rich and robust color; medium to full bodied mouthfeel; subtle sweet maple, vanilla and caramel undertones",https://clevelandwhiskey.com/underground/ | https://clevelandwhiskey.com/our-whiskey/,2026-06-26,NULL,bourbon_ndps_bottlers
Bourbon,Undisclosed (US),NULL,Cleveland Bridge & Main,sourced,Cleveland Whiskey,TRUE,FALSE,Bourbon,NULL,NULL,NULL,90,45,Corn 51% / Wheat 45% / Malted Barley 4%,New charred American oak,Toasted white oak stave (pressure-aging),"Notes of vanilla, apple, and caramel on nose; oak, apple, nuts, and vanilla on palate; clean and crisp finish reminiscent of freshly baked pie crust",https://clevelandwhiskey.com/bridge-main-bourbon/,2026-06-26,NULL,bourbon_ndps_bottlers
Bourbon,Bardstown Bourbon Company (Lofted Spirits),"Bardstown, KY",Blue Note Juke Joint,sourced,Blue Note Bourbon (B.R. Distilling Co.),TRUE,FALSE,Bourbon,NULL,NULL,NULL,93,46.5,Corn 70% / Rye 21% / Malted Barley 9%,New charred American oak,NULL,"Sweet corn, allspice, and oak on nose; vanilla, allspice, apricot, and pear on palate; allspice fading into oak, pear, and vanilla on finish",https://www.bluenotebourbon.com/products/juke-joint/ | https://www.breakingbourbon.com/bourbon-whiskey-press-releases/b-r-distilling-company-announces-blue-note-r-small-batch-wheated-bourbon-blend,2026-06-26,NULL,bourbon_ndps_bottlers
Bourbon,Bardstown Bourbon Company (Lofted Spirits),"Bardstown, KY",Blue Note Toasted,sourced,Blue Note Bourbon (B.R. Distilling Co.),TRUE,FALSE,Bourbon,NULL,NULL,NULL,100,50,NULL,New charred American oak,Toasted French oak stave,NULL,https://www.bluenotebourbon.com/products/toasted/,2026-06-26,NULL,bourbon_ndps_bottlers
Bourbon,Bardstown Bourbon Company (Lofted Spirits),"Bardstown, KY",Blue Note Uncut,sourced,Blue Note Bourbon (B.R. Distilling Co.),TRUE,FALSE,Bourbon,4 Years,NULL,NULL,NULL,NULL,Corn 70% / Rye 21% / Malted Barley 9%,New charred American oak,NULL,NULL,https://www.bluenotebourbon.com/products/uncut/,2026-06-26,NULL,bourbon_ndps_bottlers
Bourbon,Bardstown Bourbon Company (Lofted Spirits),"Bardstown, KY",Blue Note Wheated Bourbon 101,sourced,Blue Note Bourbon (B.R. Distilling Co.),TRUE,FALSE,Bourbon,NULL,NULL,NULL,101,50.5,Corn 70% / Wheat 21% / Malted Barley 9%,New charred American oak,NULL,"Caramel, apricot, peach, cinnamon on nose; toffee, pastries, hazelnut, sweet oak, graham cracker on palate; floral, honeysuckle, honey on finish",https://www.bluenotebourbon.com/products/blue-note-wheated-bourbon-101/ | https://www.breakingbourbon.com/bourbon-whiskey-press-releases/b-r-distilling-company-announces-blue-note-r-small-batch-wheated-bourbon-blend,2026-06-26,NULL,bourbon_ndps_bottlers
Bourbon,Undisclosed (IN),NULL,Orphan Barrel Indigo's Hour 18 Year Old,sourced,Orphan Barrel Whiskey Co.,TRUE,FALSE,Bourbon,18 Years,NULL,NULL,90,45,Corn 68% / Rye 28% / Malted Barley 4%,New charred American oak,NULL,"Bright and vibrant; red raspberry, peach, strawberry, aged oak, pear, kiwi, black cherry on nose; creamy vanilla, red fruits, honey graham cracker, nougat, almond, aged oak on palate; approachable aged oak mustiness, strawberry cream, plum, pepper on finish",https://www.breakingbourbon.com/review/orphan-barrel-indigos-hour | https://www.orphanbarrel.com/our-whiskeys/indigos-hour.html,2026-06-26,NULL,bourbon_ndps_bottlers
Bourbon,Undisclosed (KY),NULL,Nashville Barrel Co. Cask Strength Small Batch,sourced,Nashville Barrel Co.,TRUE,FALSE,Bourbon,NULL,NULL,NULL,NULL,NULL,NULL,New charred American oak,NULL,"Rye spice, thyme, ancho chile, grapefruit, brown sugar on nose; sweet brown sugar, funky molasses, herbaceousness, spicy honey on palate; rounded and rich with a crisp finish",https://www.nashvillebarrelco.com/spirits | https://blindbarrels.com/products/nashville-barrel-company-cask-strength-small-batch-straight-bourbon-whiskey,2026-06-26,NULL,bourbon_ndps_bottlers
Bourbon,Undisclosed (KY),NULL,Nashtucky Small Batch,sourced,Nashtucky Whiskey Co.,TRUE,FALSE,Bourbon,NULL,NULL,NULL,NULL,NULL,Corn 70% / Rye 21% / Malted Barley 9%,New charred American oak,NULL,"Classic bourbon notes of vanilla bean, butter cream, pound cake, stewed plums, leather, cigar ash, roasted cashews on nose; ripe summer fruits — peaches, strawberries, golden apples on palate; fine barrel notes accent the long finish",https://www.nashvillebarrelco.com/spirits | https://www.skurnik.com/sku/straight-bourbon-whiskey-small-batch-nashtucky/,2026-06-26,NULL,bourbon_ndps_bottlers
Bourbon,"Multiple — Wilderness Trail Distillery (Danville, KY) + Green River Distilling Co. (Owensboro, KY)","Danville, KY / Owensboro, KY",Shortbarrel Four Grain,sourced,Shortbarrel,TRUE,FALSE,Bourbon,NULL,NULL,NULL,92,46,Corn 65% / Wheat 20% / Rye 3% / Malted Barley 12%,New charred American oak,NULL,"Brown sugar and citrus peel; caramelized oak, vanilla bean, pepper and toasted grain on nose; full and rounded with corn sweetness and creamy wheat balanced by rye's gentle spice and barley's soft chocolate note",https://shortbarrelbourbon.com/four-grain/ | https://www.bevnet.com/pr/2026/02/02/introducing-shortbarrel-four-grain-bourbon-a-wheated-kentucky-bourbon-by-way-of-the-great-state-of-georgia,2026-06-26,NULL,bourbon_ndps_bottlers
Bourbon,"Multiple — Bardstown Bourbon Company (Lofted Spirits) + Green River Distilling Co. (Owensboro, KY)","Bardstown, KY / Owensboro, KY",Shortbarrel Toasted Small Batch,sourced,Shortbarrel,TRUE,FALSE,Bourbon,5 Years (minimum),NULL,NULL,94,47,NULL,New charred American oak,Toasted medium Kelvin barrel (minimum 6 months),"Deep cherry, maple, nutty almonds, burnt apple, burnt brown sugar, lingering oak on nose; vanilla oak, toasted honey nut cereal, nutty pecans, sweet oak, orange, cherry, peach on palate; long toasted sweet oak finish with lightly toasted popcorn and vanilla",https://shortbarrelbourbon.com/toasted-barrel-bourbon/,2026-06-26,NULL,bourbon_ndps_bottlers
Bourbon,Middle West Spirits,"Columbus, OH",Horse Soldier Premium Straight Bourbon,sourced,American Freedom Distillery / Horse Soldier Bourbon,TRUE,FALSE,Bourbon,2-4 Years,NULL,NULL,87,43.5,NULL,New charred American oak,NULL,NULL,https://horsesoldierbourbon.com/products/straight-bourbon-whiskey | https://distiller.com/spirits/horse-soldier-straight-bourbon,2026-06-26,NULL,bourbon_ndps_bottlers
Bourbon,Middle West Spirits,"Columbus, OH",Horse Soldier Small Batch Straight Bourbon,sourced,American Freedom Distillery / Horse Soldier Bourbon,TRUE,FALSE,Bourbon; Small Batch,NULL,NULL,NULL,95,47.5,Corn 70% / Wheat 20% / Malted Barley 10%,New charred American oak,NULL,NULL,https://horsesoldierbourbon.com/pages/our-bourbon | https://www.caskers.com/horse-soldier-signature-small-batch-bourbon-whiskey/,2026-06-26,NULL,bourbon_ndps_bottlers
